id;en;de;fr;it;es;zh;ja;ko;pt;pl;ru;tr;uk
SKILL_MELEE_HIT_BURN_DESC;Your melee hits burn the ground below the enemys. Area scales with AoE size. Areas can be stacked for increased Damage. Burning deals condition damage each second. Total duration 3 seconds.;Nahkampftreffer verbrennen Boden unter Feinden. Fläche skaliert mit AoE. Bereiche stapelbar. Brennen verursacht jede Sekunde Zustandsschaden. Dauer: 3 Sek.;Vos coups de mêlée brûlent le sol sous les ennemis. Zone selon l’AoE, cumulable. Brûlure: dégâts de condition par seconde. 3s.;I colpi in mischia bruciano il terreno sotto i nemici. Area scala con AoE. Aree cumulabili. Bruciatura: danno di condizione ogni secondo. Durata 3s.;Tus golpes cuerpo a cuerpo queman el suelo bajo enemigos. Área escala con AoE. Áreas apilables. Quema: daño de condición cada segundo. 3s.;近战攻击灼烧敌人下方地面。范围随AoE增大，可叠加。每秒灼烧异常伤害，持续3秒。;近接攻撃命中時に敵の足元の地面を燃やします。範囲は効果範囲にスケールします。複数の範囲を重ねることでダメージが増加します。燃焼状態は毎秒状態異常ダメージを与えます。持続時間は3秒です。;근접 공격이 적 아래를 태움. AoE에 비례, 중첩 가능. 불타는 피해 매초. 3초.;Ataques corpo a corpo queimam o solo sob inimigos. Área escala com AoE, acumulável. Queima: dano de condição por segundo. 3s.;Ataki wręcz palą ziemię pod wrogami. Obszar skaluje się z AoE, kumulacja. Spalenie: obrażenia od stanu co sek. 3 sek.;Удары в ближнем бою сжигают землю под врагами. Размер зависит от AoE, зоны складываются. Горение: урон по состоянию каждую секунду. 3 сек.;Yakın dövüş saldırıları, düşmanların altındaki zemini yakar. Alan AoE’ye göre, alanlar üst üste gelir. Yanma, her saniye durum hasarı. 3 sn.;Удари ближнього бою палять землю під ворогами. Зона залежить від AoE, можна скласти. Горіння: щосекунди станова шкода. 3 с.
SKILL_MELEE_ATK_BURN_DESC;Your melee attacks drop a big lava area on the ground below you. Area scales with AoE size. Areas can be stacked for increased Damage. Burning deals condition damage each second. Total duration 3 seconds.;Nahkampfangriffe erzeugen große Lavafläche unter dir. Fläche skaliert mit AoE. Stapelbar. Brennen verursacht jede Sekunde Zustandsschaden. Dauer: 3 Sek.;Vos attaques de mêlée créent une grande zone de lave sous vous. Zone AoE, cumulable. Brûlure: dégâts condition chaque seconde. 3s.;Attacchi in mischia: grande area di lava sotto di te. Area scala con AoE, cumulabile. Bruciatura: danno ogni secondo. Durata 3s.;Ataques cuerpo a cuerpo dejan gran área de lava bajo ti. Área escala con AoE, acumulable. Quema: daño de condición cada segundo. 3s.;近战攻击在你脚下生成大块岩浆区。范围随AoE增大，可叠加。每秒灼烧异常伤害，持续3秒。;近接攻撃時に足元に大きな溶岩を生成します。溶岩の大きさは効果範囲にスケールします。溶岩を重ねることでダメージが増加します。燃焼状態は毎秒状態異常ダメージを与えます。持続時間は3秒です。;근접 공격이 내 발밑에 큰 용암. AoE에 비례, 중첩 가능. 불타는 피해 매초. 3초.;Ataques corpo a corpo criam grande área de lava sob você. Área escala com AoE, acumulável. Queima: dano de condição por segundo. 3s.;Ataki wręcz tworzą dużą lawę pod tobą. Obszar rośnie z AoE, kumulacja. Spalenie: obrażenia co sek. 3 sek.;Атаки в ближнем бою создают большую лавовую зону под вами. Размер зависит от AoE, зоны складываются. Горение: урон по состоянию каждую секунду. 3 сек.;Yakın dövüş saldırıları, kendi altına büyük bir lav alanı bırakır. Alan AoE’ye göre, üst üste gelir. Yanma, her saniye durum hasarı. 3 sn.;Атаки ближнього бою створюють велику зону лави під вами. Зона залежить від AoE, можна скласти. Горіння: щосекунди станова шкода. 3 с.
SKILL_ATK_BURN_DESC;Your attacks drop lava on the ground below you. Area scales with AoE size. Areas can be stacked for increased Damage. Burning deals condition damage each seconds. Total duration 3 seconds.;Deine Angriffe erzeugen Lava unter dir. Fläche skaliert mit AoE. Stapelbar. Brennen verursacht Zustandsschaden pro Sekunde. Dauer: 3 Sek.;Vos attaques laissent de la lave sous vous. Zone AoE, cumulable. Brûlure: dégâts condition chaque seconde. 3s.;Gli attacchi lasciano lava sotto di te. Area scala con AoE, cumulabile. Bruciatura: danno ogni secondo. Durata 3s.;Tus ataques dejan lava bajo ti. Área escala con AoE, acumulable. Quema: daño de condición cada segundo. 3s.;攻击在你脚下生成岩浆。范围随AoE增大，可叠加。每秒灼烧异常伤害，持续3秒。;近接攻撃時に足元に溶岩を生成します。溶岩の大きさは効果範囲にスケールします。溶岩を重ねることでダメージが増加します。燃焼状態は毎秒状態異常ダメージを与えます。持続時間は3秒です。  ;공격이 내 발밑에 용암 생성. AoE에 비례, 중첩 가능. 불타는 피해 매초. 3초.;Ataques criam lava sob você. Área escala com AoE, acumulável. Queima: dano por condição por segundo. 3s.;Ataki tworzą lawę pod tobą. Obszar rośnie z AoE, kumulacja. Spalenie: obrażenia co sek. 3 sek.;Ваши атаки создают лаву под вами. Размер зависит от AoE, зоны складываются. Горение: урон по состоянию каждую секунду. 3 сек.;Saldırıların, kendi altına lav bırakır. Alan AoE’ye göre artar, üst üste gelir. Yanma, her saniye durum hasarı. 3 sn.;Атаки створюють лаву під вами. Зона залежить від AoE, можна скласти. Горіння: щосекунди станова шкода. 3 с.
SKILL_RANGE_HIT_BURN_DESC;Your projectiles drop lava on the ground on enemy hit. Area scales with AoE size. Areas can be stacked for increased Damage. Burning deals condition damage each second. Total duration 3 seconds.;Projektile lassen bei Treffer Lava am Feind entstehen. Fläche skaliert mit AoE. Stapelbar. Brennen verursacht Zustandsschaden pro Sekunde. Dauer: 3 Sek.;Vos projectiles créent de la lave sous les ennemis touchés. Zone AoE, cumulable. Brûlure: dégâts de condition chaque seconde. 3s.;I proiettili lasciano lava sotto i nemici colpiti. Area scala con AoE, cumulabile. Bruciatura: danno ogni secondo. Durata 3s.;Tus proyectiles dejan lava al golpear enemigos. Área escala con AoE, acumulable. Quema: daño de condición cada segundo. 3s.;投射物命中敌人时在地上生成岩浆。范围随AoE增大，可叠加。每秒灼烧异常伤害，持续3秒。;敵に命中すると、投射物が地面に溶岩を生成します。範囲は効果範囲にスケールします。複数の範囲を重ねることでダメージが増加します。燃焼状態は毎秒状態異常ダメージを与えます。持続時間は3秒です。;투사체가 적 명중 시 밑에 용암 생성. AoE에 비례, 중첩 가능. 불타는 피해 매초. 3초.;Projéteis criam lava ao atingir inimigos. Área escala com AoE, acumulável. Queima: dano por condição por segundo. 3s.;Pociski tworzą lawę pod trafionymi wrogami. Obszar rośnie z AoE, kumulacja. Spalenie: obrażenia co sek. 3 sek.;Снаряды создают лаву под врагами при попадании. Размер зависит от AoE, зоны складываются. Горение: урон по состоянию каждую секунду. 3 сек.;Mermiler, isabet ettiği düşmanın altına lav bırakır. Alan AoE’ye göre, üst üste gelir. Yanma, her saniye durum hasarı. 3 sn.;Снаряди створюють лаву під ворогами при влучанні. Зона залежить від AoE, можна скласти. Горіння: щосекунди станова шкода. 3 с.
SKILL_RANGE_ATK_BURN_DESC;Your range attacks drop a huge lava area on the ground below you. Area scales with AoE size. Areas can be stacked for increased Damage. Burning deals condition damage each second. Total duration 3 seconds.;Fernkampfangriffe erzeugen riesige Lavafläche unter dir. Fläche skaliert mit AoE. Stapelbar. Brennen verursacht Zustandsschaden pro Sekunde. Dauer: 3 Sek.;Vos attaques à distance créent une immense zone de lave sous vous. Zone AoE, cumulable. Brûlure: dégâts de condition chaque seconde. 3s.;Gli attacchi a distanza creano una grande area di lava sotto di te. Area scala con AoE, cumulabile. Bruciatura: danno ogni secondo. Durata 3s.;Los ataques a distancia dejan una gran área de lava bajo ti. Área escala con AoE, acumulable. Quema: daño de condición cada segundo. 3s.;远程攻击在你脚下生成巨大岩浆区。范围随AoE增大，可叠加。每秒灼烧异常伤害，持续3秒。;遠距離攻撃時に巨大な溶岩を足元に生成します。溶岩の大きさは効果範囲にスケールします。溶岩を重ねることでダメージが増加します。燃焼状態は毎秒状態異常ダメージを与えます。持続時間は3秒です。;원거리 공격이 내 발밑에 거대한 용암 생성. AoE에 비례, 중첩 가능. 불타는 피해 매초. 3초.;Ataques à distância criam uma enorme área de lava sob você. Área escala com AoE, acumulável. Queima: dano de condição por segundo. 3s.;Ataki dystansowe tworzą ogromną lawę pod tobą. Obszar rośnie z AoE, kumulacja. Spalenie: obrażenia co sek. 3 sek.;Дальние атаки создают огромную лавовую зону под вами. Размер зависит от AoE, зоны складываются. Горение: урон по состоянию каждую секунду. 3 сек.;Menzilli saldırılar, kendi altına büyük bir lav alanı bırakır. Alan AoE’ye göre, üst üste gelir. Yanma, her saniye durum hasarı. 3 sn.;Дальні атаки створюють велику зону лави під вами. Зона залежить від AoE, можна скласти. Горіння: щосекунди станова шкода. 3 с.
SKILL_RANGE_HIT_EXPLODE_DESC;Your projectile hits cause an explosion. Area scales with AoE size. Damage scales with your projectile damage.;Deine Projektiltreffer lösen eine Explosion aus. Der Bereich skaliert mit der AoE-Größe. Der Schaden skaliert mit dem Projektilschaden.;Vos coups de projectiles provoquent une explosion. La zone dépend de la taille de l'AoE. Les dégâts sont proportionnels aux dégâts de votre projectile.;I colpi di proiettile provocano un'esplosione. L'area varia in base alle dimensioni dell'AoE. Il danno varia in base al danno del proiettile.;Los impactos de sus proyectiles provocan una explosión. El área escala con el tamaño del AoE. El daño se escala con el daño de tus proyectiles.;你的投射物击中会引起爆炸。面积与AOE大小成正比。伤害与你的投射物伤害成比例。;あなたの投射物が命中時に爆発を引き起こします。大きさは効果範囲にスケールします。ダメージは投射ダメージにスケールします。 ;투사체가 적중하면 폭발을 일으킵니다. 범위가 광역 효과 크기에 따라 확장됩니다. 투사체의 피해량에 따라 피해량이 증가합니다.;Os seus projécteis causam uma explosão. Escalas de área com tamanho de AoE. Escalas de danos com o seu projéctil danificado.;Trafienia pociskiem powodują eksplozję. Obszar skaluje się wraz z rozmiarem AoE. Obrażenia skalują się wraz z obrażeniami od pocisków.;Попадания ваших снарядов вызывают взрыв. Площадь зависит от размера AoE. Урон зависит от урона, наносимого вашим снарядом.;Mermi isabetleriniz bir patlamaya neden olur. Alan AoE boyutu ile ölçeklenir. Hasar, mermi hasarınızla ölçeklenir.;Попадання ваших снарядів викликає вибух. Масштаб області з розміром AoE. Масштаб шкоди, що наноситься вашим снарядом.
SKILL_MELEE_HIT_EXPLODE_DESC;Your melee attacks cause an explosion. Area scales with AoE size. Damage scales with your melee damage.;Deine Nahkampfangriffe lösen eine Explosion aus. Der Bereich skaliert mit der AoE-Größe. Der Schaden skaliert mit dem Nahkampfschaden.;Vos attaques de mêlée provoquent une explosion. La zone est proportionnelle à la taille de l'AoE. Les dégâts sont proportionnels à vos dégâts de mêlée.;I vostri attacchi in mischia provocano un'esplosione. L'area varia in base alla dimensione dell'AoE. Il danno varia in base al danno in mischia.;Tus ataques cuerpo a cuerpo provocan una explosión. El área varía con el tamaño de la AoE. El daño depende de tu daño cuerpo a cuerpo.;你的近战攻击会引起爆炸。区域与AOE大小成正比。伤害与你的近战伤害成比例。;近接攻撃時に爆発を引き起こします。大きさは効果範囲にスケールします。ダメージは近接ダメージにスケールします。;근접 공격이 폭발을 일으킵니다. 범위가 광역 공격의 크기에 따라 확장됩니다. 근접 공격 피해량에 따라 피해량이 증가합니다.;Os seus ataques corpo-a-corpo causam uma explosão. Escalas de área com tamanho de AoE. Escalas de danos com os seus ataques corpo a corpo.;Twoje ataki w zwarciu powodują eksplozję. Obszar skaluje się wraz z rozmiarem AoE. Obrażenia skalują się wraz z obrażeniami zadawanymi w walce wręcz.;Ваши атаки ближнего боя вызывают взрыв. Площадь зависит от размера AoE. Урон зависит от вашего урона в ближнем бою.;Yakın dövüş saldırılarınız bir patlamaya neden olur. Alan, AoE boyutuyla ölçeklenir. Hasar, yakın dövüş hasarınızla ölçeklenir.;Ваші атаки ближнього бою спричиняють вибух. Шкала площі з розміром AoE. Шкала шкоди від ваших атак у ближньому бою.
SKILL_MELEE_HIT_POISON_DESC;Your melee hits create a poison nova. Poisons all nearby enemies dealing conditon damage each 3 seconds. Total duration 9 seconds. Area scales with AoE size.;Deine Nahkampftreffer erzeugen eine Gift-Nova. Vergiftet alle Gegner in der Nähe und verursacht alle 3 Sekunden Zustandsschaden. Gesamtdauer 9s. Der Bereich skaliert mit der AoE-Größe.;Vos coups de mêlée créent une nova de poison. Empoisonne tous les ennemis proches en leur infligeant des dégâts de condition toutes les 3 secondes. Durée totale 9 secondes. La zone s'adapte à la taille de l'AoE.;I tuoi colpi in mischia creano una nova di veleno. Avvelena tutti i nemici vicini infliggendo danni da condizione ogni 3 secondi. Durata totale 9 secondi. L'area varia in base alle dimensioni dell'AoE.;Tus golpes cuerpo a cuerpo crean una nova de veneno. Envenena a todos los enemigos cercanos infligiendo daño condicional cada 3 segundos. Duración total 9 segundos. El área varía con el tamaño del AoE.;你的近战攻击会产生毒新星。毒害附近所有敌人，每 3 秒造成一次条件伤害。总持续时间为 9 秒。范围随 AoE 大小缩放。;近接攻撃命中時にポイズン・ノヴァを発生させます。周囲の敵を毒状態にし、3秒ごとに状態異常ダメージを与えます。持続時間は合計9秒。大きさは効果範囲にスケールします。;근접 공격이 독 노바를 생성합니다. 주변의 모든 적을 독에 중독시켜 3초마다 조건부 피해를 입힙니다. 총 지속시간은 9초입니다. 범위가 광역 효과 크기에 따라 확장됩니다.;Os teus golpes corpo a corpo criam uma nova de veneno. Envenena todos os inimigos próximos, causando dano de condição a cada 3 segundos. Duração total de 9 segundos. A área aumenta com o tamanho da AoE.;Twoje uderzenia w zwarciu tworzą trującą novę. Zatruwa wszystkich pobliskich wrogów, zadając im obrażenia warunkowe co 3 sek. Całkowity czas trwania 9 sekund. Obszar skaluje się wraz z rozmiarem zasięgu.;Ваши удары в ближнем бою создают ядовитую нову. Отравляет всех ближайших врагов, нанося условный урон каждые 3 секунды. Общая продолжительность 9 секунд. Область действия зависит от размера АоЕ.;Yakın dövüş vuruşların zehirli bir nova yaratır. Yakındaki tüm düşmanları zehirler ve her 3 saniyede bir koşul hasarı verir. Toplam süre 9 saniyedir. Alan AoE boyutuyla ölçeklenir.;Ваші удари в ближньому бою створюють отруйну наднову. Отруює всіх ворогів поблизу, завдаючи їм умовної шкоди кожні 3 секунди. Загальна тривалість 9 секунд. Зона ураження масштабується з розміром AoE.
SKILL_RANGE_HIT_POISON_DESC;Your projectile hits poison all nearby enemies, dealing condition damage each 3 seconds. Total duration 9 seconds. Area scales with AoE size.;Deine Projektiltreffer vergiften alle Gegner in der Nähe und verursachen alle 3 Sekunden Zustandsschaden. Gesamtdauer: 9s. Der Bereich skaliert mit der AoE-Größe.;Vos coups projectifs empoisonnent tous les ennemis proches, leur infligeant des dégâts de condition toutes les 3 secondes. Durée totale : 9 secondes. La zone s'adapte à la taille de l'AoE.;I tuoi colpi a proiettile avvelenano tutti i nemici vicini, infliggendo danni da condizione ogni 3 secondi. Durata totale 9 secondi. L'area varia in base alle dimensioni dell'AoE.;Tus impactos de proyectil envenenan a todos los enemigos cercanos, infligiendo daño de condición cada 3 segundos. Duración total 9 segundos. El área varía con el tamaño del AoE.;你的射弹命中会毒害附近所有敌人，每 3 秒造成一次条件伤害。总持续时间 9 秒。范围随 AoE 大小而缩放。;投射物が命中時に周囲の敵すべてに毒を付与し、3秒ごとに状態異常ダメージを与えます。効果の持続時間は合計9秒です。範囲は効果範囲にスケールして拡大します。;투사체가 적중하면 주변의 모든 적을 중독시켜 3초마다 상태 이상 피해를 줍니다. 총 지속시간은 9초입니다. 범위가 광역 효과 크기에 따라 확장됩니다.;Os teus golpes de projétil envenenam todos os inimigos próximos, causando condition damage a cada 3 segundos. Duração total de 9 segundos. A área aumenta com o tamanho da área de ação.;Twój pocisk trafia trucizną wszystkich pobliskich wrogów, zadając obrażenia kondycyjne co 3 sek. Całkowity czas trwania 9 sek. Obszar skaluje się wraz z rozmiarem zasięgu.;Ваш снаряд отравляет всех ближайших врагов, нанося условный урон каждые 3 секунды. Общая продолжительность 9 секунд. Область действия зависит от размера АоЕ.;Merminiz yakındaki tüm düşmanları zehirleyerek her 3 saniyede bir koşul hasarı verir. Toplam süre 9 saniyedir. Alan, etki alanı boyutuyla ölçeklenir.;Влучання снарядів отруює всіх ворогів поблизу, завдаючи їм умовної шкоди кожні 3 секунди. Загальна тривалість 9 секунд. Масштаби області з розміром AoE.
SKILL_RANGE_ATK_METEOR_DESC;Your range attacks have a chance to cast a meteor to a random area in your attack direction. Dealing damage and applying a knockback to enemies. Meteor size scales with your AoE size.;Deine Fernkampfangriffe können mit einer Chance einen Meteor in eine zufällige Stelle deiner Angriffsrichtung rufen. Verursacht Schaden und stößt Gegner zurück. Meteorgröße skaliert mit deiner AoE-Größe.;Vos attaques à distance ont une chance d’invoquer une météorite dans une zone aléatoire de la direction d’attaque. Inflige des dégâts et repousse les ennemis. La taille de la météorite dépend de votre AoE.;Gli attacchi a distanza possono evocare una meteora in una zona casuale della direzione d’attacco. Infligge danni e respinge i nemici. Dimensione della meteora scala con l’AoE.;Tus ataques a distancia pueden lanzar un meteoro a una zona aleatoria en tu dirección de ataque. Hace daño y empuja a los enemigos. El tamaño del meteoro escala con el AoE.;远程攻击有几率在攻击方向的随机区域召唤流星。造成伤害并击退敌人。流星大小随范围提升。;遠距離攻撃時に、攻撃方向のランダムな範囲に隕石を落下させる確率が付与されます。敵にダメージを与え、ノックバック効果を付与します。隕石の大きさは効果範囲にスケールします。;원거리 공격 시, 공격 방향의 임의 위치에 유성이 떨어질 수 있음. 적에게 피해 및 넉백. 유성 크기는 AoE에 따라 증가.;Ataques à distância podem invocar um meteoro em área aleatória da direção do ataque. Causa dano e empurra inimigos. Tamanho do meteoro escala com o AoE.;Ataki dystansowe mogą przywołać meteoryt w losowe miejsce w kierunku ataku. Zadaje obrażenia i odrzuca wrogów. Rozmiar meteorytu rośnie z AoE.;Дальние атаки могут вызвать метеорит в случайной точке направления атаки. Наносит урон и отталкивает врагов. Размер метеора зависит от AoE.;Menzilli saldırılar, saldırı yönünde rastgele bir alana meteor düşürebilir. Hasar ve geri itme uygular. Meteor boyutu AoE ile artar.;Дальні атаки можуть викликати метеор у випадковій точці в напрямку атаки. Завдає шкоди і відкидає ворогів. Розмір метеора залежить від AoE.
SKILL_MELEE_ATK_METEOR_DESC;Your melee attacks have a chance to cast a meteor to a random area in your attack direction. Dealing damage and applying a knockback to enemies. Meteor size scales with your AoE size.;Deine Nahkampfangriffe können mit einer Chance einen Meteor in eine zufällige Stelle deiner Angriffsrichtung rufen. Verursacht Schaden und stößt Gegner zurück. Meteorgröße skaliert mit deiner AoE-Größe.;Vos attaques de mêlée ont une chance d’invoquer une météorite dans une zone aléatoire de la direction d’attaque. Inflige des dégâts et repousse les ennemis. La taille de la météorite dépend de votre AoE.;Gli attacchi in mischia possono evocare una meteora in una zona casuale della direzione d’attacco. Infligge danni e respinge i nemici. Dimensione della meteora scala con l’AoE.;Tus ataques cuerpo a cuerpo pueden lanzar un meteoro a una zona aleatoria en tu dirección de ataque. Hace daño y empuja a los enemigos. El tamaño del meteoro escala con el AoE.;近战攻击有几率在攻击方向的随机区域召唤流星。造成伤害并击退敌人。流星大小随范围提升。;近接攻撃時に、攻撃方向のランダムな範囲に隕石を落下させる確率が付与されます。敵にダメージを与え、ノックバック効果を付与します。隕石の大きさは効果範囲にスケールします。;근접 공격 시, 공격 방향의 임의 위치에 유성이 떨어질 수 있음. 적에게 피해 및 넉백. 유성 크기는 AoE에 따라 증가.;Ataques corpo a corpo podem invocar um meteoro em área aleatória da direção do ataque. Causa dano e empurra inimigos. Tamanho do meteoro escala com o AoE.;Ataki wręcz mogą przywołać meteoryt w losowe miejsce w kierunku ataku. Zadaje obrażenia i odrzuca wrogów. Rozmiar meteorytu rośnie z AoE.;Атаки в ближнем бою могут вызвать метеорит в случайной точке направления атаки. Наносит урон и отталкивает врагов. Размер метеора зависит от AoE.;Yakın dövüş saldırıları, saldırı yönünde rastgele bir alana meteor düşürebilir. Hasar ve geri itme uygular. Meteor boyutu AoE ile artar.;Атаки ближнього бою можуть викликати метеор у випадковій точці в напрямку атаки. Завдає шкоди і відкидає ворогів. Розмір метеора залежить від AoE.
SKILL_DEATH_FRAGMENT_DESC;Defeated enemies create 4 fast projectiles in random directions dealing 10 damage. Damage scales with your melee damage.;Besiegte Gegner erzeugen 4 schnelle Projektile in zufällige Richtungen, die 10 Schaden verursachen. Der Schaden skaliert mit deinem Nahkampfschaden.;Les ennemis vaincus créent 4 projectiles rapides dans des directions aléatoires infligeant 10 points de dégâts. Les dégâts sont proportionnels aux dégâts de mêlée.;I nemici sconfitti creano 4 proiettili veloci in direzioni casuali che infliggono 10 danni. I danni variano in base ai danni in mischia.;Los enemigos derrotados crean 4 proyectiles rápidos en direcciones aleatorias que infligen 10 de daño. El daño varía en función del daño cuerpo a cuerpo.;被击败的敌人会向随机方向发射 4 枚快速弹丸，造成 10 点伤害。伤害与近战伤害成比例。;倒した敵はランダムな方向に10ダメージを与える高速弾を4つ生成します。ダメージは近接ダメージにスケールして増加します。;적을 쓰러뜨린 적들은 무작위 방향으로 빠른 투사체를 4발 발사하여 10의 피해를 입힙니다. 피해량은 근접 공격력에 따라 증가합니다.;Inimigos derrotados criam 4 projécteis rápidos em direcções aleatórias, causando 10 de dano. O dano é proporcional ao seu dano corpo a corpo.;Pokonani wrogowie tworzą 4 szybkie pociski w losowych kierunkach, zadające 10 pkt. obrażeń. Obrażenia skalują się wraz z obrażeniami zadawanymi w walce wręcz.;Побежденные враги создают 4 быстрых снаряда в случайных направлениях, наносящих 10 ед. урона. Урон зависит от вашего урона в ближнем бою.;Yenilen düşmanlar rastgele yönlerde 10 hasar veren 4 hızlı mermi oluşturur. Hasar, yakın dövüş hasarınla ölçeklenir.;Переможені вороги створюють 4 швидкі снаряди у випадкових напрямках, що завдають 10 одиниць шкоди. Ушкодження залежить від вашої шкоди в ближньому бою.
SKILL_DODGE_CUT_DESC;Your dodge creates a cutting attack behind you. Damage scales with your melee damage. The attack size scales with your AoE size.;Dein Ausweichen erzeugt einen Nahkampfangriff hinter dir. Der Schaden skaliert mit deinem Nahkampfschaden. Die Angriffsgröße skaliert mit der AoE-Größe.;Votre esquive crée une attaque tranchante derrière vous. Les dégâts sont proportionnels à vos dégâts de mêlée. La zone s'adapte à la taille de l'AoE.;La tua schivata crea un attacco di taglio dietro di te. Il danno è proporzionale al tuo danno in mischia. La dimensione della scossa di vento scala con la dimensione dell'AoE.;Tu esquiva crea un ataque cortante detrás de ti. El daño se escala con tu daño cuerpo a cuerpo. El tamaño de la descarga de viento varía según el tamaño del AoE. ;闪避时，在身后造成一次切割攻击。伤害受近战伤害影响。攻击范围受AOE大小影响。;回避時、背後に斬撃が発生します。ダメージは近接ダメージにスケールし、攻撃範囲は効果範囲にスケールして拡大します。;회피하면 뒤에서 베기 공격이 생성됩니다. 피해량은 근접 공격력에 따라 증가합니다. 공격 크기가 광역 공격의 크기에 따라 증가합니다.;A sua manobra de evasão cria um ataque de corte atrás de si. Escalas de danos com o seu dano corpo-a-corpo. A balança de tamanho de ataque com o seu tamanho de AoE.;Twój unik tworzy za tobą atak tnący. Obrażenia skalują się wraz z obrażeniami zadawanymi w walce wręcz. Rozmiar ataku skaluje się wraz z rozmiarem obszaru działania.;Ваше уклонение создает режущую атаку позади вас. Урон зависит от вашего урона в ближнем бою. Размер атаки зависит от размера AoE.;Sıyrılmanız arkanızda kesici bir saldırı yaratır. Hasar, yakın dövüş hasarınızla ölçeklenir. Saldırı boyutu, etki alanı boyutunuzla ölçeklenir.;Ваше ухилення створює ріжучу атаку позаду вас. Розмір шкоди залежить від вашої шкоди від ближнього бою. Розмір атаки залежить від розміру вашої АоЕ.
SKILL_DODGE_SCATTER_DESC;Your dodge throws 3 projectiles (if ranged weapon has projectiles);Dein Ausweichen erzeugt 3 Projektile (falls die Fernkampfwaffe Projektile besitzt).;Votre dodge projette 3 projectiles (si votre arme à distance a des projectiles);La tua dodge lancia 3 proiettili (se l'arma a distanza è dotata di proiettili);Tu dodge lanza 3 proyectiles (si tu arma a distancia tiene proyectiles);闪避时，发射3个投射物。(如果你的远程武器有投射物);回避時に3発の投射物を放つ（遠距離武器が投射物を持つ場合）  ;회피 시 투사체3개를 던집니다(원거리 무기에 투사체가 있는 경우).;A sua esquiva atira 3 projécteis (se a arma à distância tiver projécteis).;Twój unik odrzuca 3 pociski (jeśli broń dystansowa ma pociski).;Ваше уклонение отбрасывает 3 снаряда (если у оружия дальнего боя есть снаряды).;Sıyrılmanız 3 mermi fırlatır (menzilli silahın mermileri varsa);Ваше ухилення кидає 3 снаряди (якщо зброя має снаряди)
SKILL_DODGE_BURN_DESC;Your dodge burns the ground below you. Area scales with AoE size. ;Dein Ausweichen verbrennt den Boden unter dir. Der Bereich skaliert mit der AoE-Größe. ;Votre dodge brûle le sol en dessous de vous. La zone s'adapte à la taille de l'AoE.;La tua dodge brucia il terreno sotto di te. L'area scala con la dimensione dell'AoE. ;Tu dodge quema el suelo debajo de ti.;闪避时，点燃你脚下的地面。;回避時、地面を燃焼させる。範囲は効果範囲にスケールする。;회피가 자신의 아래쪽 땅을 태웁니다. 범위가 광역 공격의 크기에 따라 확장됩니다. ;A sua esquiva queima o solo por baixo de si. Escalas de área com tamanho AoE. ;Twój unik spala ziemię pod tobą. Obszar skaluje się wraz z rozmiarem AoE.;Ваше уклонение поджигает землю под вами. Площадь зависит от размера АоЕ.;Sıyrılmanız altınızdaki zemini yakar. Alan, AoE boyutuyla ölçeklenir.;Ваше ухилення спалює землю під вами. Площа спалення залежить від розміру AoE. 
SKILL_DODGE_EXPLODE_DESC;Your dodge triggers an explosion. The attack size scales with your AoE size.;Dein Ausweichen erzeugt eine Explosion. Der Bereich skaliert mit der AoE-Größe. ;Votre dodge déclenche une explosion. La zone s'adapte à la taille de l'AoE.;La tua dodge provoca un'esplosione. L'area scala con la dimensione dell'AoE. ;Tu dodge desencadena una explosión.;闪避时，造成一次爆炸。攻击范围受AOE大小影响。;回避時、爆発が発生する。範囲は効果範囲にスケールする。;회피가 폭발을 일으킵니다. 공격 크기가 광역 공격의 크기에 따라 증가합니다.;A sua manobra de evasão provoca uma explosão. A escala de tamanho de ataque com o seu tamanho de AoE.;Twój unik wyzwala eksplozję. Rozmiar ataku skaluje się wraz z rozmiarem obszaru działania.;Ваше уклонение вызывает взрыв. Размер атаки зависит от размера АоЕ.;Sıyrılmanız bir patlamayı tetikler. Saldırı boyutu, etki alanı boyutunuzla ölçeklenir.;Ваше ухилення викликає вибух. Розмір атаки залежить від розміру вашого AoE.
SKILL_ATK_SPEED_DESC;Your attack speed for melee and range attacks is increased.;Deine Angriffsgeschwindigkeit wird erhöht.;Votre vitesse d'attaque pour les attaques en mêlée et à distance est augmentée.;La tua velocità di attacco in mischia e a distanza è aumentata.;Tu velocidad de ataque para los ataques cuerpo a cuerpo y a distancia aumenta.;你的近战和远程攻击速度得到提高。;近接攻撃と遠距離攻撃の攻撃速度が増加する。;근접 공격과 원거리 공격의 공격 속도가 증가합니다.;A sua velocidade de ataque para ataques corpo a corpo e ao alcance é aumentada.;Zwiększa się szybkość ataku w walce wręcz i na dystans.;Скорость вашей атаки в ближнем и дальнем бою увеличена.;Yakın dövüş ve menzil saldırıları için saldırı hızınız artar.;Швидкість вашої атаки в ближньому бою та на відстані збільшується.
