id;en;de;fr;it;es;zh;ja;ko;pt;pl;ru;tr;uk
ACHIEV_CHARACTER_DARK_WANDERER_TIER_2_DESC;Reach level 40 with Dark Wanderer at Game Difficulty Tier II.;Erreiche Level 40 mit Dunkler Wanderer auf Spiel-Schwierigkeitsstufe II.;Atteindre le niveau 40 avec Vagabond sombre au niveau de difficulté II;Raggiungi il livello 40 con l'Errante Oscuro a difficoltà di gioco Tiro II;Alcanza el nivel 40 con Dark Wanderer en dificultad de juego II;게임 난이도 II에서 어둠의 방랑자로 40레벨 달성하기;ゲーム難易度Tier IIでDark Wandererを使用してレベル40に到達する。;게임 난이도 II에서 어둠의 방랑자로 40레벨 달성하기;Atingir o nível 40 com Dark Wanderer no Nível II de Dificuldade de Jogo;Osiągnij poziom 40 z Mrocznym Wędrowcem na II poziomie trudności gry.;"Достигните 40-го уровня в игре ""Темный странник"" на уровне сложности игры II";Oyun Zorluğu Kademe II'de Karanlık Gezgin ile 40. seviyeye ulaşın;Досягти 40-го рівня з Темним Блукачем на II рівні складності
ACHIEV_CHARACTER_DARK_WANDERER_TIER_3_DESC;Reach level 40 with Dark Wanderer at Game Difficulty Tier III.;Erreiche Level 40 mit Dunkler Wanderer auf Spiel-Schwierigkeitsstufe III.;Atteindre le niveau 40 avec Vagabond sombre au niveau de difficulté III;Raggiungi il livello 40 con il Vagabondo Oscuro a difficoltà di gioco Tiro III;Alcanza el nivel 40 con Dark Wanderer en el nivel de dificultad del juego III;게임 난이도 III에서 어둠의 방랑자로 40레벨 달성하기;ゲーム難易度Tier IIIで「Dark Wanderer」を使ってレベル40に到達する。;게임 난이도 III에서 어둠의 방랑자로 40레벨 달성하기;Atingir o nível 40 com Dark Wanderer no Nível III de Dificuldade de Jogo;Osiągnij poziom 40 z Mrocznym Wędrowcem na III poziomie trudności gry.;"Достигните 40-го уровня в игре ""Темный странник"" на уровне сложности игры III";Dark Wanderer ile Oyun Zorluğu Kademe III'te 40. seviyeye ulaşın;Досягти 40-го рівня з Темним мандрівником на III рівні складності
;;;;;;;;;;;;;
ACHIEV_CHARACTER_FARMER_TIER_1_DESC;Reach level 40 with Farmer at Game Difficulty Tier I.;Erreiche Level 40 mit Farmer auf Spiel-Schwierigkeitsstufe I.;Atteindre le niveau 40 avec Fermier au niveau de difficulté I;Raggiungi il livello 40 con l'Agricoltore a difficoltà di gioco Tier I;Alcanza el nivel 40 con Farmer en el nivel de dificultad de juego I;게임 난이도 I에서 농부로 40레벨 달성하기;ゲーム難易度Tier Iで「農夫」を使ってレベル40に到達する。;게임 난이도 I에서 농부로 40레벨 달성하기;Atingir o nível 40 com Agricultor no Nível I de Dificuldade de Jogo;Osiągnij poziom 40 z Farmerem na I poziomie trudności gry.;Достигните 40-го уровня с фермером на уровне сложности игры I;Oyun Zorluğu Kademe I'de Çiftçi ile 40. seviyeye ulaşın;досягти 40-го рівня з фермером на I рівні складності
ACHIEV_CHARACTER_FARMER_TIER_2_DESC;Reach level 40 with Farmer at Game Difficulty Tier II.;Erreiche Level 40 mit Farmer auf Spiel-Schwierigkeitsstufe II.;Atteindre le niveau 40 avec Fermier au niveau de difficulté II;Raggiungi il livello 40 con l'Agricoltore a difficoltà di gioco Tier II;Alcanza el nivel 40 con Farmer en dificultad de juego II;게임 난이도 II에서 농부로 40레벨 달성하기;ゲーム難易度Tier IIでFarmerを使ってレベル40に到達する。;게임 난이도 II에서 농부로 40레벨 달성하기;Atingir o nível 40 com Agricultor no Nível II de Dificuldade de Jogo;Osiągnij poziom 40 z Farmerem na II poziomie trudności gry.;Достигните 40-го уровня с фермером на втором уровне сложности игры;Oyun Zorluğu Kademe II'de Çiftçi ile 40. seviyeye ulaşın;досягти 40-го рівня з фермером на II рівні складності
ACHIEV_CHARACTER_FARMER_TIER_3_DESC;Reach level 40 with Farmer at Game Difficulty Tier III.;Erreiche Level 40 mit Farmer auf Spiel-Schwierigkeitsstufe III.;Atteindre le niveau 40 avec Fermier au niveau de difficulté III;Raggiungi il livello 40 con l'Agricoltore alla difficoltà di gioco Tier III;Alcanza el nivel 40 con Granjero en el nivel de dificultad de juego III;게임 난이도 III에서 농부로 40레벨 달성하기;ゲーム難易度Tier IIIでFarmerを使ってレベル40に到達する。;게임 난이도 III에서 농부로 40레벨 달성하기;Atingir o nível 40 com Agricultor no Nível III de Dificuldade de Jogo;Osiągnij poziom 40 z Farmerem na III poziomie trudności gry.;Достигните 40-го уровня с фермером на уровне сложности игры III;Oyun Zorluğu Kademe III'te Çiftçi ile 40. seviyeye ulaşın;досягти 40-го рівня з фермером на III рівні складності
;;;;;;;;;;;;;
ACHIEV_CHARACTER_ROGUE_TIER_1_DESC;Reach level 40 with Rogue at Game Difficulty Tier I.;Erreiche Level 40 mit Schurke auf Spiel-Schwierigkeitsstufe I.;Atteindre le niveau 40 avec Rogue au niveau de difficulté I;Raggiungi il livello 40 con Rogue a difficoltà di gioco Tier I;Alcanza el nivel 40 con Pícaro en dificultad de juego I;도적으로 게임 난이도 I에서 도적 40레벨 달성하기;ゲーム難易度Tier IでRogueを使用してレベル40に到達する。;도적으로 게임 난이도 I에서 도적 40레벨 달성하기;Atingir o nível 40 com Rogue at Game Difficulty Tier I;Osiągnięcie poziomu 40 w trybie łotrzyka na I poziomie trudności gry;Достигните 40-го уровня в Rogue на уровне сложности игры I;Oyun Zorluğu Kademe I'de Rogue ile 40. seviyeye ulaş;досягти 40-го рівня з розбійником на I рівні складності
ACHIEV_CHARACTER_ROGUE_TIER_2_DESC;Reach level 40 with Rogue at Game Difficulty Tier II.;Erreiche Level 40 mit Schurke auf Spiel-Schwierigkeitsstufe II.;Atteindre le niveau 40 avec Rogue au niveau de difficulté II;Raggiungi il livello 40 con Rogue a difficoltà di gioco Tier II;Alcanza el nivel 40 con Pícaro en dificultad de juego II;도적으로 게임 난이도 II에서 도적 40레벨 달성하기;ゲーム難易度Tier IIでRogueを使用してレベル40に到達する。;도적으로 게임 난이도 II에서 도적 40레벨 달성하기;Atingir o nível 40 com Rogue at Game Difficulty Tier II;Osiągnięcie poziomu 40 w trybie łotrzyka na II poziomie trudności gry.;Достигните 40-го уровня в Rogue на уровне сложности игры II;Oyun Zorluğu Kademe II'de Rogue ile 40. seviyeye ulaşın;досягти 40-го рівня з розбійником на II рівні складності
ACHIEV_CHARACTER_ROGUE_TIER_3_DESC;Reach level 40 with Rogue at Game Difficulty Tier III.;Erreiche Level 40 mit Schurke auf Spiel-Schwierigkeitsstufe III.;Atteindre le niveau 40 avec Rogue au niveau de difficulté III;Raggiungi il livello 40 con Rogue al livello di difficoltà di gioco III;Alcanza el nivel 40 con Pícaro en el nivel de dificultad de juego III;도적과 함께 게임 난이도 III에서 40레벨 달성하기;ゲーム難易度Tier IIIでRogueを使用してレベル40に到達する。;도적과 함께 게임 난이도 III에서 40레벨 달성하기;Atingir o nível 40 com Rogue at Game Difficulty Tier III;Osiągnięcie poziomu 40 w trybie łotrzyka na III poziomie trudności gry.;Достигните 40-го уровня в Rogue на уровне сложности игры III;Oyun Zorluğu Kademe III'te Rogue ile 40. seviyeye ulaşın;Досягти 40-го рівня за допомогою розбійника на III рівні складності
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
ACHIEV_FIRST_DEATH_DESC;Die for the first time.;Stirb zum ersten Mal.;Mourir pour la première fois;Morire per la prima volta;Muere por primera vez;首次死亡;初めて死亡した;처음으로 사망;Morre pela primeira vez;Umrzeć po raz pierwszy;Умереть в первый раз;İlk kez ölmek;Померти вперше
ACHIEV_PLAY_ONLINE_DESC;Play one run in online mode.;Spiele einen Run im Online-Modus.;Jouer une manche en mode en ligne;Gioca una corsa in modalità online;Juega una carrera en modo online;在在线模式下玩一次运行;オンラインモードで1本プレイする;온라인 모드에서 한 번 플레이;Reproduzir uma corrida no modo online;Rozegraj jeden bieg w trybie online;Сыграйте один заезд в онлайн-режиме;Çevrimiçi modda bir tur oynayın;Зіграйте один заїзд в онлайн-режимі
;;;;;;;;;;;;;
ACHIEV_BUILD_CAPTAIN_AMERICA_DESC;Defeat endboss on map tier 1 by using Magic Shield and Boomerang attack modifier active.;Besiege den Endboss auf Map Stufe 1 mit Magischer Schild und Bumerang aktiv.;Vaincre le boss final du niveau 1 de la carte en utilisant le bouclier magique et le modificateur d'attaque Boomerang actifs.;Sconfiggi l'endboss nella mappa di livello 1 usando lo Scudo Magico e il modificatore d'attacco Boomerang attivo.;Derrota al jefe final en el mapa de nivel 1 con el modificador de ataque Escudo mágico y bumerán activos.;使用魔法盾和回旋镖攻击修改器激活，击败地图上第1层的尽头boss。;Magic ShieldとBoomerang attack modifierを有効にして、マップTier 1のエンドボスを倒す。;맵 티어 1에서 마법 보호막과 부메랑 공격 증폭기를 활성화하여 최종 보스 처치하기;Derrotar endboss no mapa de nível 1 usando o Magic Shield e o modificador de ataque Boomerang activo;Pokonaj bossa na mapie poziomu 1, używając aktywnej Magicznej Tarczy i modyfikatora ataku Bumerang.;"Победите эндбосса на карте первого уровня, используя магический щит и модификатор атаки ""Бумеранг";Sihirli Kalkan ve Bumerang saldırı değiştiricisini aktif kullanarak 1. kademe haritada endboss'u yen;Здолати ендбоса на карті 1 рівня з активними модифікаторами атаки «Магічний щит» і «Бумеранг
ACHIEV_BUILD_HORDE_DESC;Defeat endboss on map tier 1 by having 10 companions.;Besiege den Endboss auf Map Stufe 1 mit 10 Gefährten.;Vaincre le boss final du niveau 1 de la carte en ayant 10 compagnons.;Sconfiggere il boss finale della mappa di livello 1 avendo 10 compagni;Derrota al jefe final del mapa de nivel 1 teniendo 10 compañeros;通过拥有10个同伴来击败1级地图上的终极BOSS;マップTier 1のエンドボスを仲間10人で倒した;10명의 동료로 맵 1단계에서 최종 보스 처치하기;Derrotar endboss no mapa de nível 1 por ter 10 companheiros;Pokonaj bossa na mapie poziomu 1, mając 10 towarzyszy.;Победите эндбосса на карте уровня 1, имея 10 компаньонов;Harita kademe 1'de 10 arkadaşa sahip olarak endboss'u yenme;Перемогти ендбоса на карті 1 рівня, маючи 10 компаньйонів
ACHIEV_BUILD_SUGAR_RUSH_DESC;Defeat endboss on map tier 1 by using Sugar Cane and Cinnamon Star.;Besiege den Endboss auf Map Stufe 1 mit Zuckerstange und Zimtstern.;Vaincre le boss final du niveau 1 de la carte en utilisant Sugar Cane et Cinnamon Star.;Sconfiggi il boss finale della mappa livello 1 usando Canna da zucchero e Stella di cannella;Derrota al jefe final del mapa de nivel 1 usando Caña de azúcar y Estrella de canela;通过使用甘蔗和肉桂星击败1级地图上的最后一个BOSS;Sugar CaneとCinnamon Starを使用してマップTier 1のエンドボスを倒した。;사탕수수와 계피 별을 사용하여 맵 티어 1에서 최종 보스 처치하기;Derrotar endboss no mapa de nível 1 usando Sugar Cane Cane e Cinnamon Star;Pokonaj bossa na mapie poziomu 1, używając trzciny cukrowej i cynamonowej gwiazdki.;Победите босса на карте уровня 1, используя Сахарный тростник и Звезду корицы;Şeker Kamışı ve Tarçın Yıldızı kullanarak 1. kademe haritada endboss'u yen;Знищити ендбоса на карті 1-го рівня, використовуючи Цукрову тростину та Коричну зірку
ACHIEV_BUILD_HAMMER_TIME_DESC;Defeat endboss on map tier 1 by using Hammer and Cyclic Might attack modifier active.;Besiege den Endboss auf Map Stufe 1 mit Hammer und Angriffsmodifikator Zyklische Macht aktiv.;Vaincre le boss final du niveau 1 de la carte en utilisant le marteau et le modificateur d'attaque Puissance cyclique actif.;Sconfiggi l'endboss nella mappa livello 1 usando il martello e il modificatore d'attacco Cyclic Might attivo;Derrota al jefe final del mapa de nivel 1 usando el modificador de ataque Martillo y Poder cíclico activo;通过使用锤子和循环威力攻击修改器激活，击败1级地图上的头目。;ハンマーとCyclic Might attack modifierを使用してマップTier 1のエンドボスを倒す。;망치와 순환력 공격력 증폭기 활성화로 맵 티어 1에서 최종 보스 처치하기;Derrotar endboss no mapa de nível 1 usando Hammer e Cyclic Might modificador de ataque activo;Pokonaj bossa na mapie poziomu 1, używając aktywnego modyfikatora ataku Młot i Cykliczna Potęga.;Победите эндбосса на карте уровня 1, используя молот и модификатор атаки Cyclic Might.;Çekiç ve Döngüsel Kudret saldırı değiştiricisini aktif kullanarak 1. kademe haritada endboss'u yen;Знищити ендбоса на карті 1-го рівня, використовуючи молот і активний модифікатор атаки «Циклічна міць
ACHIEV_BUILD_CHICKENS_DESC;Defeat endboss on map tier 1 by having 6 chickens.;Besiege den Endboss auf Map Stufe 1 mit 6 Hühnern.;Vaincre le boss final du niveau 1 de la carte en ayant 6 poulets;Sconfiggi il boss finale nella mappa di livello 1 avendo 6 polli;Derrota al jefe final del mapa de nivel 1 teniendo 6 pollos;拥有6只鸡的情况下，击败第1层地图上的boss。;マップTier 1のendbossを6羽のニワトリで倒す;닭 6마리로 맵 티어 1에서 최종 보스 처치하기;Derrotar endboss no mapa de nível 1 por ter 6 galinhas;Pokonaj bossa na mapie poziomu 1, mając 6 kurczaków.;Победите эндбосса на карте уровня 1, имея 6 цыплят;Harita kademe 1'de 6 tavuğa sahip olarak endboss'u yenme;Знищити ендбоса на карті 1-го рівня, маючи 6 курей
ACHIEV_BUILD_FIRE_AND_ICE_DESC;Defeat endboss on map tier 1 by using Ember and Ice Staff.;Besiege den Endboss auf Map Stufe 1 mit Glut und Eis-Stab.;Vaincre le boss final du niveau 1 de la carte en utilisant le bâton d'ambre et de glace;Sconfiggi il boss finale della mappa livello 1 usando il Bastone d'Ambra e il Bastone di Ghiaccio;Derrota al jefe final del mapa de nivel 1 usando Báculo de ámbar y hielo;使用琥珀和冰杖击败第一层地图上的头目。;AmberとIce Staffを使ってマップTier 1のエンドボスを倒した。;호박과 얼음 지팡이를 사용하여 맵 티어 1에서 최종 보스 처치하기;Derrotar endboss no mapa de nível 1, utilizando Amber e Ice Staff;Pokonaj bossa na mapie poziomu 1, używając Bursztynowego i Lodowego Sztabu.;Победите эндбосса на карте уровня 1, используя Янтарный и Ледяной посохи;Kehribar ve Buz Asası kullanarak 1. kademe haritada endboss'u yen;Знищити ендбоса на карті 1-го рівня за допомогою Бурштину та Крижаного посоху
ACHIEV_BUILD_CONSTRUCTS_DESC;Defeat endboss on map tier 1 by having range and melee construct active.;Besiege den Endboss auf Map Stufe 1 mit Fernkampf- und Nahkampf-Konstrukt aktiv.;Vaincre le boss final du niveau 1 de la carte en ayant une construction de distance et de mêlée active;Sconfiggi il boss finale nella mappa di livello 1 avendo attivo il costrutto a distanza e il costrutto in mischia;Derrota al jefe final del mapa de nivel 1 teniendo activo el constructo de alcance y cuerpo a cuerpo;激活射程和近战结构，击败第一层地图上的头目。;マップTier 1のエンドボスをRangeとMeleeのコンストラクトが有効な状態で倒す;사거리 및 근접 구조물을 활성화하여 맵 1단계에서 최종 보스 처치하기;Derrotar endboss no mapa de nível 1 por ter o alcance e a construção melee activos;Pokonaj bossa na mapie poziomu 1, mając aktywne konstrukcje dystansowe i do walki wręcz.;Победите эндбосса на карте уровня 1, имея активные конструкции дальнего и ближнего боя;Menzil ve yakın dövüş yapısını aktif hale getirerek 1. kademe haritada endboss'u yenme;Знищити ендбоса на карті 1-го рівня, маючи активну конструкцію дальності та ближнього бою
ACHIEV_BUILD_LEGACY_OF_THE_PHOENIX_DESC;Defeat endboss on map tier 1 by using Phoenix Staff and Phoenix Sword.;Besiege den Endboss auf Map Stufe 1 mit Stab des Phönix und Schwert des Phönix.;Vaincre le boss final du niveau 1 de la carte en utilisant le bâton de Phoenix et l'épée de Phoenix;Sconfiggi il boss finale della mappa livello 1 usando il Bastone della Fenice e la Spada della Fenice;Derrota al jefe final del mapa de nivel 1 usando Báculo de fénix y Espada de fénix;使用凤凰杖和凤凰剑击败第一层地图上的头目。;Phoenix StaffとPhoenix Swordを使ってTier 1のEndbossを倒す。;불사조 지팡이와 불사조 검을 사용하여 맵 티어 1에서 최종 보스 처치하기;Derrotar endboss no mapa de nível 1 usando o bastão Phoenix e a espada Phoenix;Pokonaj bossa na mapie poziomu 1, używając Sztabu Feniksa i Miecza Feniksa.;Победите эндбосса на карте уровня 1, используя Посох Феникса и Меч Феникса;Anka Asası ve Anka Kılıcı kullanarak 1. kademe haritada endboss'u yen;Знищити ендбоса на карті 1-го рівня за допомогою Посоху фенікса та Меча фенікса
ACHIEV_BUILD_RANGER_DESC;Defeat endboss on map tier 1 by using Bow with 20 projectiles.;Besiege den Endboss auf Map Stufe 1 mit dem Bogen mit 20 Projektilen.;Vaincre le boss final du niveau 1 de la carte en utilisant l'arc avec 20 projectiles;Sconfiggi il boss finale del livello 1 della mappa usando l'arco con 20 proiettili;Derrota al jefe final del mapa de nivel 1 usando Arco con 20 proyectiles;使用带有20个弹丸的弓，击败第1层地图上的头目。;Bow with 20 projectilesでTier 1のエンドボスを倒した。;활과 20발의 투사체로 맵 티어 1에서 최종 보스 처치하기;Derrotar endboss no mapa de nível 1 usando Arco com 20 projécteis;Pokonaj bossa na mapie poziomu 1, używając łuku z 20 pociskami.;Победите эндбосса на карте уровня 1, используя лук с 20 снарядами;Harita kademe 1'de 20 mermili yay kullanarak endboss'u yen;Знищити ендбоса на карті 1-го рівня за допомогою лука з 20 снарядами
ACHIEV_BUILD_BARBAR_DESC;Defeat endboss on map tier 1 by using Ripping Axe and Throwing Axe.;Besiege den Endboss auf Map Stufe 1 mit Reißende Axt und Wurfaxt.;Vaincre le boss final du niveau 1 de la carte en utilisant la hache d'arrachage et la hache de jet;Sconfiggi il boss finale del livello 1 della mappa usando l'Ascia da strappo e l'Ascia da lancio;Derrota al jefe final del mapa de nivel 1 usando Hacha desgarradora y Hacha arrojadiza;使用撕裂斧和投掷斧击败第一层地图上的头目。;Ripping AxeとThrowing Axeを使用してマップTier 1のEndbossを倒した;찢는 도끼와 던지는 도끼로 맵 티어 1에서 최종 보스 처치하기;Derrotar endboss no mapa de nível 1 usando Machado de Mordedura e Machado de Atirar;Pokonaj bossa na mapie poziomu 1, używając topora rozpruwającego i topora do rzucania.;Победите эндбосса на карте уровня 1, используя разрывной топор и метательный топор;Yırtma Baltası ve Fırlatma Baltası kullanarak 1. kademe haritada endboss'u yen;Знищити ендбоса на карті 1-го рівня за допомогою сокири та метальної сокири
;;;;;;;;;;;;;
ACHIEV_ALL_RANGE_WEAPONS_DESC;Unlock all ranged weapons.;Schalte alle Fernkampf-Waffen frei.;Débloquer toutes les armes à distance;Sblocca tutte le armi a distanza;Desbloquear todas las armas a distancia;解锁所有远程武器;すべてのRanged武器をアンロックする;모든 원거리 무기 잠금 해제;Desbloquear todas as armas à distância;Odblokuj wszystkie bronie dystansowe;Разблокируйте все стрелковое оружие;Tüm menzilli silahların kilidini aç;Розблокувати всю зброю дальнього бою
ACHIEV_ALL_MELEE_WEAPONS_DESC;Unlock all melee weapons.;Schalte alle Nahkampf-Waffen frei.;Déverrouiller toutes les armes de mêlée;Sbloccare tutte le armi da mischia;Desbloquear todas las armas cuerpo a cuerpo;解锁所有近战武器;全てのMelee武器をアンロックする;모든 근접 무기 잠금 해제;Desbloquear todas as armas de combate corpo-a-corpo;Odblokuj wszystkie bronie do walki wręcz;Разблокируйте все оружие ближнего боя;Tüm yakın dövüş silahlarının kilidini aç;Розблокувати всю зброю ближнього бою
ACHIEV_ALL_SKILLS_DESC;Unlock all skills.;Schalte alle Skills frei.;Déverrouiller toutes les compétences;Sbloccare tutte le abilità;Desbloquear todas las habilidades;解锁所有技能;すべてのスキルをアンロックする;모든 기술 잠금 해제;Desbloquear todas as competências;Odblokuj wszystkie umiejętności;Разблокируйте все навыки;Tüm becerilerin kilidini aç;Розблокувати всі навички
ACHIEV_ALL_CHARACTERS_DESC;Unlock all characters.;Schalte alle Charaktere frei.;Débloquer tous les personnages;Sblocca tutti i personaggi;Desbloquear todos los personajes;解锁所有角色;すべてのキャラクターをアンロックする;모든 캐릭터 잠금 해제;Desbloquear todos os caracteres;Odblokuj wszystkie postacie;Разблокируйте всех персонажей;Tüm karakterlerin kilidini aç;Розблокувати всіх персонажів
ACHIEV_ALL_MAPS_DESC;Unlock all maps.;Schalte alle Maps frei.;Déverrouiller toutes les cartes;Sblocca tutte le mappe;Desbloquear todos los mapas;解锁所有地图;すべてのマップを解放する;모든 맵 잠금 해제;Desbloquear todos os mapas;Odblokuj wszystkie mapy;Разблокировать все карты;Tüm haritaların kilidini aç;Розблокувати всі карти
ACHIEV_ALL_RIFT_TRIALS_DESC;Complete all rift trials.;Schließe alle Rift Trials ab.;Terminer toutes les épreuves des failles;Completa tutte le prove del varco;Completa todas las pruebas de fisura;完成所有裂隙试炼;すべての裂け目試練をクリアする;모든 균열 시험 완료;Concluir todos os testes de fenda;Ukończ wszystkie próby szczeliny;Завершите все испытания разлома;Tüm yarık denemelerini tamamla;Пройдіть усі випробування розлому
;;;;;;;;;;;;;
ACHIEV_DEFEATED_ENEMIES_1_DESC;Defeat 1000 enemies in one run.;Besiege 1000 Gegner in einem Run.;Vaincre 1000 ennemis en une seule fois;Sconfiggi 1000 nemici in una corsa;Derrota a 1000 enemigos en una carrera;在一次运行中击败1000个敌人;1回の走行で1000人の敵を倒す;한 번에 1000명의 적 처치;Derrotar 1000 inimigos de uma só vez;Pokonaj 1000 przeciwników w jednym biegu;Победите 1000 врагов за один заход;Tek seferde 1000 düşmanı yen;Убийте 1000 ворогів за один заход
ACHIEV_DEFEATED_ENEMIES_2_DESC;Defeat 2000 enemies in one run.;Besiege 2000 Gegner in einem Run.;Vaincre 2000 ennemis en une seule fois;Sconfiggi 2000 nemici in una corsa;Derrota a 2000 enemigos en una carrera;在一次运行中击败2000个敌人;1回の走行で2000体の敵を倒す;한 번에 2000명의 적 처치;Derrotar 2000 inimigos de uma só vez;Pokonaj 2000 przeciwników w jednym biegu;Победите 2000 врагов за один заход;Tek seferde 2000 düşmanı yen;Убийте 2000 ворогів за один заїзд
ACHIEV_DEFEATED_ENEMIES_3_DESC;Defeat 5000 enemies in one run.;Besiege 5000 Gegner in einem Run.;Vaincre 5000 ennemis en une seule fois;Sconfiggi 5000 nemici in una corsa;Derrota a 5000 enemigos en una partida;打败5000个敌人;1回の走行で5000人の敵を倒す;한 번에 5000명의 적 처치;Derrotar 5000 inimigos de uma só vez;Pokonaj 5000 wrogów w jednym biegu;Победите 5000 врагов за один заход;Tek seferde 5000 düşmanı yen;Збийте 5000 ворогів за один заход
ACHIEV_DEFEATED_ENEMIES_4_DESC;Defeat 10000 enemies in one run.;Besiege 10000 Gegner in einem Run.;Vaincre 10000 ennemis en une seule manche;Sconfiggi 10000 nemici in una corsa;Derrota a 10000 enemigos en una partida;在一次运行中击败10000个敌人;1回の走行で10000体の敵を倒す;한 번에 10000명의 적 처치;Derrotar 10000 inimigos de uma só vez;Pokonaj 10000 przeciwników w jednym biegu;Победите 10000 врагов за один заход;Tek seferde 10000 düşmanı yen;Перемогти 10000 ворогів за один заїзд
ACHIEV_DEFEATED_ENEMIES_5_DESC;Defeat 15000 enemies in one run.;Besiege 15000 Gegner in einem Run.;Vaincre 15000 ennemis en une seule manche;Sconfiggi 15000 nemici in una corsa;Derrota a 15000 enemigos en una partida;打败15000个敌人;1回の走行で15000体の敵を倒す;한 번에 15000명의 적 처치하기;Derrotar 15000 inimigos de uma só vez;Pokonaj 15000 wrogów w jednym biegu;Победите 15000 врагов за один заход;Tek seferde 15000 düşmanı yen;Збити 15000 ворогів за один заїзд
ACHIEV_DEFEATED_ENEMIES_6_DESC;Defeat 20000 enemies in one run.;Besiege 20000 Gegner in einem Run.;Vaincre 20000 ennemis en une seule manche;Sconfiggi 20000 nemici in una corsa;Derrota a 20000 enemigos en una partida;打败20000个敌人;1回の走行で20000体の敵を倒す;한 번에 20000명의 적 처치하기;Derrotar 20000 inimigos de uma só vez;Pokonaj 20000 przeciwników w jednym biegu;Победите 20000 врагов за один заход;Tek seferde 20000 düşmanı yen;Перемогти 20000 ворогів за один заїзд
ACHIEV_DEFEATED_ENEMIES_7_DESC;Defeat 30000 enemies in one run.;Besiege 30000 Gegner in einem Run.;Vaincre 30000 ennemis en une seule manche;Sconfiggi 30000 nemici in una corsa;Derrota a 30000 enemigos en una partida;打败30000个敌人;1回の走行で30000体の敵を倒す;한 번에 30000명의 적 처치하기;Derrotar 30000 inimigos de uma só vez;Pokonaj 30000 wrogów w jednym biegu;Победите 30000 врагов за один заход;Tek seferde 30000 düşmanı yen;Перемогти 30000 ворогів за один заїзд
ACHIEV_DEFEATED_ENEMIES_8_DESC;Defeat 40000 enemies in one run.;Besiege 40000 Gegner in einem Run.;Vaincre 40000 ennemis en une seule manche;Sconfiggi 40000 nemici in una corsa;Derrota a 40000 enemigos en una partida;打败40000个敌人;1回の走行で40000体の敵を倒す;한 번에 40000명의 적 처치하기;Derrotar 40000 inimigos de uma só vez;Pokonaj 40000 wrogów w jednym biegu;Победите 40000 врагов за один заход;Tek seferde 40000 düşmanı yen;Знищити 40000 ворогів за один заїзд
ACHIEV_DEFEATED_ENEMIES_9_DESC;Defeat 50000 enemies in one run.;Besiege 50000 Gegner in einem Run.;Vaincre 50000 ennemis en une seule manche;Sconfiggi 50000 nemici in una corsa;Derrota a 50000 enemigos en una partida;打败50000个敌人;1回の走行で50000体の敵を倒す;한 번에 50000명의 적 처치하기;Derrotar 50000 inimigos de uma só vez;Pokonaj 50000 wrogów w jednym biegu;Победите 50000 врагов за один заход;Tek seferde 50000 düşmanı yen;Знищити 50000 ворогів за один заїзд
ACHIEV_DEFEATED_ENEMIES_10_DESC;Defeat 100000 enemies in one run.;Besiege 100000 Gegner in einem Run.;Vaincre 100000 ennemis en une seule manche;Sconfiggi 100000 nemici in una corsa;Derrota a 100000 enemigos de una vez;打败100000个敌人;1回の走行で100000体の敵を倒す;한 번에 100000명의 적 처치하기;Derrotar 100000 inimigos de uma só vez;Pokonaj 100000 wrogów w jednym biegu;Победите 100000 врагов за один заход;Tek seferde 100000 düşmanı yen;Перемогти 100000 ворогів за один заїзд
;;;;;;;;;;;;;
;;;;;;;;;;;;;
ACHIEV_ESCAPE_HUNT;Hunt the Treasure Goblin;Jagd auf den Schatzkobold;Chassez le gobelin du trésor;Caccia al tesoro Goblin;Caza del duende del tesoro;猎杀宝藏哥布林;トレジャーゴブリンを狩る;보물 고블린을 사냥하세요;Caçar o Duende do tesouro;Polowanie na skarb goblinów;Охота на гоблина за сокровищами;Hazine Cini Avı;Полювання за скарбами гобліна
ACHIEV_SKILLGEM_EVENT;Darkness World Event;Dunkelheit Weltevent;Événement du monde des ténèbres;Evento Mondo delle Tenebre;Evento del Mundo de Tinieblas;黑暗世界活动;ダークネスワールドイベント;어둠의 세계 이벤트;Evento Mundial das Trevas;Darkness World Event;Событие в мире тьмы;Karanlık Dünya Etkinliği;Подія світу Темряви
ACHIEV_RESCUE_DAROKIN;Help Darokin;Hilf Darokin;Aider Darokin;Aiuta Darokin;Ayuda a Darokin;帮助达洛金;ダロキンを助ける;다로킨을 도와주세요;Ajudar Darokin;Pomóż Darokinowi;Помогите Дарокину;Darokin'e Yardım Edin;Допоможіть Дарокіну
ACHIEV_DEFEAT_PHOENIX;The Phoenix;Der Phönix;Le Phénix;La fenice;El Fénix;凤凰城;ザ・フェニックス;불사조;A Fênix;Feniks;Феникс;Anka Kuşu;Фенікс
ACHIEV_FIND_SECRET_BASEMENT;The secret basement;Das geheime Gewölbe;Le sous-sol secret;Il sotterraneo segreto;El sótano secreto;秘密地下室;秘密の地下室;비밀 지하실;A cave secreta;Tajna piwnica;Секретный подвал;Gizli bodrum;Таємний підвал
ACHIEV_DEFEAT_IZAMUTH;Izamuth;Izamuth;Izamuth;Izamuth;Izamuth;伊萨穆特;イザムス;이자무스;Izamuth;Izamuth;Изамут;Izamuth;Ізамут
