id;en;de;fr;it;es;zh;ja;ko;pt;pl;ru;tr;uk
TUTORIAL_DESCENT_DEFENSE;Descent Mine Unlocked;Abstiegs-Mine freigeschaltet;Mine de descente débloquée;Miniera di discesa sbloccata;Mina de descenso desbloqueada;后裔矿井解锁;降下坑道アンロック;하강 지뢰 잠금 해제;Mina de descida desbloqueada;Kopalnia zejściowa odblokowana;Разблокирована шахта спуска;İniş Madeni Kilidi Açıldı;Розблоковано шахту
TUTORIAL_DESCENT_DEFENSE_DESC;The descent mine entrance can now appear on all world maps. The Descent Mine is a tower defense inspired event where you have to defend the mine shaft to dig for sky gems. Upgrade your tower, balance risk and rewards. This event continues across multiple maps building towards your final reward.;Der Eingang zur Abstiegs-Mine kann nun auf allen Maps erscheinen. Die Abstiegs-Mine ist ein Tower Defense inspiriertes Ereignis, bei dem du den Minenschacht verteidigen musst, um nach Skygems zu graben. Verbessere deinen Turm, wäge Risiko und Belohnungen ab. Dieses Ereignis setzt sich über mehrere Maps hinweg fort und führt dich zu deiner letzten Belohnung.;L'entrée de la mine de la descente peut désormais apparaître sur toutes les cartes du monde. La mine de la descente est un événement inspiré du tower defense où vous devez défendre le puits de la mine pour trouver des gemmes du ciel. Améliorez votre tour, équilibrez les risques et les récompenses. Cet événement se poursuit sur plusieurs cartes, jusqu'à la récompense finale.;L'ingresso della miniera di discesa può ora apparire su tutte le mappe del mondo. La Miniera di discesa è un evento ispirato ai tower defense in cui bisogna difendere il pozzo della miniera per scavare alla ricerca di gemme del cielo. Potenzia la tua torre, bilancia rischi e ricompense. Questo evento continua su più mappe per arrivare alla ricompensa finale.;La entrada a la mina de descenso ahora puede aparecer en todos los mapas del mundo. La Mina de descenso es un evento inspirado en la defensa de torres en el que tienes que defender el pozo de la mina para excavar en busca de gemas celestiales. Mejora tu torre, equilibra el riesgo y las recompensas. Este evento continúa a través de múltiples mapas construyendo hacia tu recompensa final.;下降矿井入口现在可以出现在所有世界地图上。下坠矿井是一个塔防活动，您必须保卫矿井以挖掘天空宝石。升级您的防御塔，平衡风险和回报。该活动将在多张地图上持续进行，最终获得奖励。;すべてのワールドマップに降下鉱山の入口が出現するようになりました。降下坑はタワーディフェンスにインスパイアされたイベントで、スカイジェムを掘るために坑道を守る必要があります。タワーをアップグレードし、リスクと報酬のバランスを取ろう。このイベントは複数のマップにわたって続き、最終的な報酬を目指します。;이제 모든 세계 지도에서 하강 지뢰 입구를 확인할 수 있습니다. 하강 광산은 타워 디펜스에서 영감을 받은 이벤트로, 하늘 보석을 캐기 위해 광산 갱도를 방어해야 합니다. 타워를 업그레이드하고 위험과 보상의 균형을 맞춰보세요. 이 이벤트는 최종 보상을 향해 여러 맵에서 계속 진행됩니다.;A entrada da Mina da Descida pode agora aparecer em todos os mapas do mundo. A Mina da Descida é um evento inspirado na defesa de torres, onde tens de defender o poço da mina para escavar as gemas do céu. Melhora a tua torre, equilibra o risco e as recompensas. Este evento continua em vários mapas até à recompensa final.;Wejście do kopalni może teraz pojawić się na wszystkich mapach świata. Zstępująca kopalnia to wydarzenie inspirowane tower defense, w którym musisz bronić szybu kopalni, aby wykopać podniebne klejnoty. Ulepszaj swoją wieżę, równoważ ryzyko i nagrody. Wydarzenie to jest kontynuowane na wielu mapach i prowadzi do ostatecznej nagrody.;Вход в шахту спуска теперь можно найти на всех картах мира. Спуск в шахту - это событие в стиле tower defense, в котором вам предстоит защищать шахту, чтобы выкопать небесные драгоценные камни. Улучшайте свою башню, балансируйте между риском и наградой. Это событие продолжается на нескольких картах, приближая вас к финальной награде.;İniş madeni girişi artık tüm dünya haritalarında görünebilir. İniş Madeni, gökyüzü mücevherlerini çıkarmak için maden kuyusunu savunmanız gereken kule savunmasından ilham alan bir etkinliktir. Kulenizi yükseltin, risk ve ödülleri dengeleyin. Bu etkinlik birden fazla haritada devam ederek nihai ödülünüze doğru ilerler.;Вхід до шахти тепер може з'явитися на всіх мапах світу. Шахта «Спуск» - це подія, натхненна баштовим захистом, де вам доведеться захищати шахту, щоб видобувати небесні коштовності. Покращуйте свою вежу, балансуйте між ризиком і нагородами. Ця подія триває на кількох картах, наближаючи вас до фінальної нагороди.
TUTORIAL_EVENT_ARENA;Aeodra Arena Unlocked;Aeodra-Arena freigeschaltet;Arène d'Aeodra débloquée;Arena di Aeodra sbloccata;Arena de Aeodra desbloqueada;解锁艾奥德拉竞技场;エオドラ・アリーナ アンロック;아에오드라 아레나 잠금 해제;Arena de Aeodra desbloqueada;Arena Aeodra odblokowana;Арена Эодры разблокирована;Aeodra Arena Kilidi Açıldı;Розблокування Арени Еодри
TUTORIAL_EVENT_ARENA_DESC;A portal to the Aeodra Arena can now appear on all maps. The Aeodra Arena is a wave-based game mode where, after each wave, you are offered a reward and must decide whether to continue for greater rewards or accept the current offer.;Ein Portal zur Aeodra-Arena kann jetzt auf allen Maps erscheinen. Die Aeodra-Arena ist ein Wave basierter Spielmodus, bei dem du nach jeder Wave eine Belohnung erhältst und entscheiden musst, ob du für größere Belohnungen weitermachst oder das aktuelle Angebot annimmst.;Un portail vers l'arène d'Aeodra peut désormais apparaître sur toutes les cartes. L'arène d'Aeodra est un mode de jeu basé sur des vagues où, après chaque vague, une récompense vous est offerte et vous devez décider si vous continuez pour obtenir de plus grandes récompenses ou si vous acceptez l'offre en cours.;Un portale per l'Arena di Aeodra può ora apparire in tutte le mappe. L'Arena di Aeodra è una modalità di gioco a ondate in cui, dopo ogni ondata, viene offerta una ricompensa e si deve decidere se continuare per ottenere ricompense maggiori o accettare l'offerta attuale.;Ahora puede aparecer un portal a la Arena Aeodra en todos los mapas. La Arena de Aeodra es un modo de juego basado en oleadas en el que, después de cada oleada, se te ofrece una recompensa y debes decidir si continuar para obtener mayores recompensas o aceptar la oferta actual.;通往 Aeodra 竞技场的传送门现在可以出现在所有地图上。Aeodra 竞技场是一个基于波浪的游戏模式，在每个波浪之后，您都会获得奖励，您必须决定是继续获得更多奖励还是接受当前的奖励。;すべてのマップにエオドラ闘技場へのポータルが出現するようになりました。エオドラ・アリーナはウェーブベースのゲームモードで、ウェーブが終わるごとに報酬が提示され、より大きな報酬を目指して続けるか、現在の報酬を受け入れるかを決めなければなりません。;이제 모든 지도에서 아에오드라 투기장으로 가는 포털을 볼 수 있습니다. 아에오드라 투기장은 웨이브 기반 게임 모드로, 각 웨이브가 끝날 때마다 보상이 제공되며 더 큰 보상을 위해 계속 진행할지 아니면 현재 제안을 수락할지 결정해야 합니다.;Um portal para a Arena de Aeodra pode agora aparecer em todos os mapas. A Arena de Aeodra é um modo de jogo baseado em ondas onde, após cada onda, te é oferecida uma recompensa e tens de decidir se queres continuar para obteres maiores recompensas ou aceitar a oferta atual.;Portal do Areny Aeodra może teraz pojawić się na wszystkich mapach. Aeodra Arena to tryb gry oparty na falach, w którym po każdej fali oferowana jest nagroda i gracz musi zdecydować, czy kontynuować, aby uzyskać większe nagrody, czy też zaakceptować bieżącą ofertę.;Портал на Арену Эодры теперь может появиться на всех картах. Арена Эодра - это волновой режим игры, где после каждой волны вам предлагают награду, и вы должны решить, стоит ли продолжить путь за большей наградой или принять текущее предложение.;Aeodra Arena'ya açılan bir portal artık tüm haritalarda görünebilir. Aeodra Arena, her dalgadan sonra size bir ödülün sunulduğu ve daha büyük ödüller için devam etmeye veya mevcut teklifi kabul etmeye karar vermeniz gereken dalga tabanlı bir oyun modudur.;Портал до Арени Еодри тепер може з'явитися на всіх мапах. Арена Еодри - це хвильовий режим гри, в якому після кожної хвилі вам пропонується нагорода, і ви повинні вирішити, чи продовжувати за більшою винагородою, чи прийняти поточну пропозицію.
TUTORIAL_DESCENT_DUNGEON;Descent Expedition Unlocked;Abstiegs-Expedition freigeschaltet;Expédition Descente débloquée;Spedizione di Discesa sbloccata;Expedición de descenso desbloqueada;后裔探险解锁;降臨探検隊のアンロック;하강 원정대 잠금 해제;Expedição Descida desbloqueada;;Разблокирована экспедиция спуска;İniş Seferi Kilidi Açıldı;Експедиція «Спуск» розблокована
TUTORIAL_DESCENT_DUNGEON_DESC;An entrance to the Descent Expedition can now appear on all maps. Descent Expedition is an intense room-based mini dungeon with complex trap patterns. You can use your collected sky gems from the Descent Mine Defense to increase difficulty and rewards. ;Ein Eingang zur Abstiegs-Expedition kann nun auf allen Maps erscheinen. Die Abstiegs-Expedition ist ein intensiver, raumbasierter Mini-Dungeon mit komplexen Fallenmustern. Du kannst deine gesammelten Skygems aus der Abstiegs-Minen-Verteidigung verwenden, um den Schwierigkeitsgrad und die Belohnungen zu erhöhen. ;L'entrée de l'Expédition de la descente peut désormais apparaître sur toutes les cartes. L'Expédition de la descente est un mini-donjon intense en salle avec des pièges complexes. Vous pouvez utiliser les gemmes du ciel que vous avez collectées dans la défense de la mine de la descente pour augmenter la difficulté et les récompenses. ;L'ingresso alla Spedizione della Discesa può ora apparire su tutte le mappe. La Spedizione della Discesa è un intenso mini dungeon a stanze con complessi schemi di trappole. È possibile utilizzare le gemme del cielo raccolte dalla Difesa della Miniera della Discesa per aumentare la difficoltà e le ricompense. ;Ahora puede aparecer una entrada a la Expedición Descenso en todos los mapas. La Expedición Descenso es una intensa mini mazmorra basada en habitaciones con complejos patrones de trampas. Puedes usar las gemas celestes que hayas conseguido en la Defensa de la Mina del Descenso para aumentar la dificultad y las recompensas. ;通往后裔探险的入口现在可以出现在所有地图上。后裔探险是一个以房间为基础的小型地牢，其中有复杂的陷阱模式。您可以使用从后裔矿井防御中收集的天空宝石来增加难度和奖励。;すべてのマップに降臨探検隊への入口が出現するようになりました。降臨探検隊は、複雑なトラップが仕掛けられた激しい部屋型ミニダンジョンです。降下地雷防衛戦で集めたスカイジェムを使用することで、難易度や報酬を上昇させることができる。;이제 모든 지도에 하강 원정대 입구가 표시됩니다. 하강 탐험은 복잡한 함정 패턴이 있는 격렬한 방 기반 미니 던전입니다. 하강 광산 방어에서 수집한 하늘 보석을 사용해 난이도와 보상을 높일 수 있습니다. ;Uma entrada para a Expedição da Descida pode agora aparecer em todos os mapas. A Expedição Descendente é uma mini masmorra intensa baseada em salas com padrões complexos de armadilhas. Podes usar as gemas do céu recolhidas na Defesa da Mina da Descida para aumentar a dificuldade e as recompensas. ;;Вход в экспедицию «Спуск» теперь может появиться на всех картах. Descent Expedition - это напряженное комнатное мини-подземелье со сложными ловушками. Вы можете использовать драгоценные камни, собранные в шахте обороны спуска, чтобы увеличить сложность и награду. ;İniş Seferi'nin girişi artık tüm haritalarda görünebilir. Alçalma Seferi, karmaşık tuzak düzenlerine sahip yoğun bir oda tabanlı mini zindandır. Zorluğu ve ödülleri artırmak için İniş Madeni Savunmasından topladığınız gökyüzü mücevherlerini kullanabilirsiniz. ;Вхід до Експедиції спуску тепер може з'явитися на всіх картах. Експедиція «Спуск» - це інтенсивне кімнатне міні-підземелля зі складною системою пасток. Ви можете використовувати зібрані вами небесні дорогоцінні камені з протимінної оборони Спуску, щоб збільшити складність і нагороди. 
TUTORIAL_EVENT_HIDEOUT;Hideout Event Unlocked;Versteck-Event freigeschaltet;Événement Cachette débloqué;Evento Nascondiglio sbloccato;Evento Escondite desbloqueado;隐藏活动解锁;隠れ家イベントのアンロック;은신처 이벤트 잠금 해제;Evento Esconderijo desbloqueado;;Разблокировано событие «Укрытие;Sığınak Etkinliğinin Kilidi Açıldı;Подію «Схованка» розблоковано
TUTORIAL_EVENT_HIDEOUT_DESC;An entrance to the Hideout Event can now appear on all maps. The Hideout event throws you into boss fights of shadow versions of different player characters.;Ein Eingang zum Versteck-Event kann jetzt auf allen Maps erscheinen. Das Versteck-Event wirft euch in Bosskämpfe mit Schattenversionen verschiedener Spielercharaktere.;Une entrée pour l'événement Cachette peut désormais apparaître sur toutes les cartes. L'événement de la cachette vous plonge dans des combats de boss contre des versions d'ombre de différents personnages du joueur.;Un ingresso per l'evento Nascondiglio può ora apparire su tutte le mappe. L'evento Nascondiglio vi porterà a combattere contro i boss delle versioni ombra di diversi personaggi del giocatore.;Ahora puede aparecer una entrada al evento Escondite en todos los mapas. El evento Escondite te lanza a combates contra jefes de versiones en la sombra de diferentes personajes de jugador.;现在所有地图上都可以出现 “藏身之处 ”事件的入口。藏身处事件会让您与不同玩家角色的影子版本进行 BOSS 战。;ハイドアウトイベントの入り口が全てのマップに出現するようになりました。Hideoutイベントでは、様々なプレイヤーキャラクターのシャドウバージョンのボス戦に放り込まれます。;이제 모든 지도에서 은신처 이벤트 입구를 확인할 수 있습니다. 은신처 이벤트에서는 다양한 플레이어 캐릭터의 그림자 버전 보스와 전투를 벌일 수 있습니다.;Uma entrada para o evento Esconderijo pode agora aparecer em todos os mapas. O evento Hideout lança-te em combates contra bosses de versões sombra de diferentes personagens de jogadores.;;Вход в событие «Укрытие» теперь можно найти на всех картах. В событии «Укрытие» вам предстоит сразиться с боссами - теневыми версиями различных персонажей игрока.;Hideout etkinliğinin girişi artık tüm haritalarda görünebilir. Hideout etkinliği sizi farklı oyuncu karakterlerinin gölge versiyonlarının boss dövüşlerine sokar.;Вхід до події «Схованка» тепер з'являється на всіх мапах. Подія «Схованка» закидає вас у битви з босами, які є тіньовими версіями різних персонажів.
TUTORIAL_RIFT_TRIALS;Rift Trials Unlocked;Rift-Prüfungen freigeschaltet;Épreuves de la Faille débloquées;Prove Rift sbloccate;Pruebas de la Grieta desbloqueadas;解锁裂缝试炼;リフトの試練 アンロック;균열 시련 잠금 해제;Prova da Fenda desbloqueada;;Разблокированы испытания Разлома;Rift Denemelerinin Kilidi Açıldı;Випробування Розлому розблоковано
TUTORIAL_RIFT_TRIALS_DESC;Rift Trials can now appear on all world maps. Rift Trials are difficult boss fights where you face key guardians. Defeating the guardians will drop keys that you can use to access the rift endgame system from the portal in the town Ankerath.;Rift-Prüfungen können jetzt auf allen Maps erscheinen. Rift-Prüfungen sind schwierige Boss-Kämpfe, bei denen du dich wichtigen Wächtern stellen musst. Wenn du die Wächter besiegst, erhältst du Schlüssel, mit denen du über das Portal in der Stadt Ankerath das Rift-Endgame-System betreten kannst.;Les épreuves de la Faille peuvent désormais apparaître sur toutes les cartes du monde. Les épreuves de la Faille sont des combats de boss difficiles où vous affrontez des gardiens clés. En battant les gardiens, vous obtiendrez des clés que vous pourrez utiliser pour accéder au système de fin de partie de la Faille depuis le portail de la ville d'Ankerath.;Le Prove Rift possono ora apparire in tutte le mappe del mondo. Le Prove Rift sono difficili combattimenti con i boss in cui si affrontano i guardiani chiave. Sconfiggendo i guardiani, si ottengono delle chiavi che possono essere utilizzate per accedere al sistema di rift endgame dal portale nella città di Ankerath.;Las Pruebas de la Grieta ahora pueden aparecer en todos los mapas del mundo. Las Pruebas de la Grieta son combates contra jefes difíciles en los que te enfrentas a guardianes clave. Al derrotar a los guardianes, obtendrás llaves que podrás usar para acceder al sistema final de la grieta desde el portal de la ciudad de Ankerath.;裂缝试炼现在可以出现在所有世界地图上。裂缝试炼是面对关键守护者的高难度 BOSS 战。击败守护者会掉落钥匙，您可以用这些钥匙从安克拉特镇的传送门进入裂缝终结系统。;すべてのワールドマップに 「Rift Trials 」が出現するようになりました。Rift Trialsは、キーとなるガーディアンと戦う難しいボス戦です。ガーディアンを倒すと鍵がドロップし、それを使って町アンケラスのポータルからリフトのエンドゲームシステムにアクセスできます。;이제 모든 세계 지도에서 균열의 시련이 등장합니다. 균열의 시련은 주요 가디언과 맞서 싸우는 고난이도 보스전입니다. 수호자를 처치하면 마을 안케라스에 있는 포털에서 균열 엔드게임 시스템에 접속하는 데 사용할 수 있는 열쇠가 드롭됩니다.;Os Rift Trials podem agora aparecer em todos os mapas do mundo. As Rift Trials são lutas difíceis contra bosses onde enfrentas guardiões importantes. Ao derrotares os guardiões, vais deixar cair chaves que podes usar para aceder ao sistema de fim de jogo da fenda a partir do portal na cidade de Ankerath.;;Испытания Разлома теперь могут появляться на всех картах мира. Rift Trials - это сложные бои с боссами, в которых вам предстоит сразиться с ключевыми стражами. Победив хранителей, вы получите ключи, с помощью которых сможете получить доступ к эндшпильной системе Рифта через портал в городе Анкерат.;Rift Denemeleri artık tüm dünya haritalarında görünebilir. Rift Denemeleri, anahtar muhafızlarla karşılaştığınız zorlu boss dövüşleridir. Muhafızları yenmek, Ankerath kasabasındaki portaldan yarık oyun sonu sistemine erişmek için kullanabileceğiniz anahtarlar düşürecektir.;Випробування Розлому тепер доступні на всіх мапах світу. Випробування Розлому - це складні сутички з босами, в яких ви зустрінетеся з ключовими охоронцями. Перемігши вартових, ви отримаєте ключі, за допомогою яких зможете отримати доступ до системи ендшпілю розлому через портал у місті Анкерат.
TUTORIAL_ECHOES_OF_FATE;Echoes Of Fate Unlocked;Echoes of Fate freigeschaltet;Échos du Destin débloqués;Echi del Fato sbloccati;Ecos del Destino desbloqueados;命运回响已解锁;運命の残響が解放されました;운명의 메아리 해제됨;Ecos do Destino desbloqueados;Echoes of Fate odblokowane;Отголоски Судьбы разблокированы;Kader Yankıları Açıldı;Відлуння долі розблоковано
TUTORIAL_ECHOES_OF_FATE_DESC;Echoes of Fate lets you boost the spawn rate of chosen skills. Offer a skill gem to convert it into a Fate Skill (+20% spawn rate). Swap Fate Skills anytime at Heleja in town. Unlock more slots and earn random discounts by completing the Echoes of Fate event—higher map tiers grant better discounts.;Echoes of Fate ermöglicht es dir, die Spawn-Rate ausgewählter Skills zu erhöhen. Nutze ein Skillgem, um es in einen Fate-Skill zu verwandeln (+20% Erscheinungsrate). Tausche Fate-Skills jederzeit bei Heleja in der Stadt aus. Schalte weitere Plätze frei und erhalte zufällige Rabatte, indem du das Echoes of Fate-Event abschließt – höhere Map Stufen gewähren bessere Rabatte.;Échos du Destin vous permet d'augmenter le taux d'apparition des compétences choisies. Offrez une gemme de compétence pour la convertir en Compétence du Destin (+20% taux d'apparition). Échangez vos Compétences du Destin à tout moment chez Heleja en ville. Débloquez plus d’emplacements et obtenez des réductions aléatoires en terminant l’événement Échos du Destin – les cartes de niveau supérieur offrent de meilleures réductions.;Echi del Fato ti permettono di aumentare la probabilità di comparsa delle abilità scelte. Offri una gemma di abilità per trasformarla in un’Abilità del Fato (+20% probabilità di comparsa). Scambia le Abilità del Fato in qualsiasi momento da Heleja in città. Sblocca più slot e ottieni sconti casuali completando l’evento Echi del Fato—i livelli di mappa più alti offrono sconti migliori.;Ecos del Destino te permiten aumentar la tasa de aparición de habilidades elegidas. Ofrece una gema de habilidad para convertirla en una Habilidad del Destino (+20% de tasa de aparición). Intercambia Habilidades del Destino en cualquier momento en Heleja en la ciudad. Desbloquea más ranuras y obtén descuentos aleatorios completando el evento Ecos del Destino—los niveles de mapa más altos otorgan mejores descuentos.;命运回响让你提高所选技能的生成概率。献祭一个技能宝石，将其转换为命运技能（+20% 生成率）。可随时在城镇的赫蕾雅处更换命运技能。完成命运回响事件可解锁更多槽位并获得随机折扣——更高级别的地图提供更好的折扣。;運命の残響では、選択したスキルの出現率を向上させることができます。スキルジェムを捧げることで、それを運命スキルに変換できます（+20% 出現率）。街のヘレヤでいつでも運命スキルを交換可能。運命の残響イベントをクリアすると、さらにスロットを解除し、ランダムな割引を獲得できます。高レベルのマップほどより良い割引が得られます。;운명의 메아리는 선택한 스킬의 생성 확률을 증가시킵니다. 스킬 젬을 제물로 바쳐 운명 스킬로 변환하세요 (+20% 생성 확률). 마을의 헤레야에서 언제든지 운명 스킬을 교체할 수 있습니다. 운명의 메아리 이벤트를 완료하면 추가 슬롯을 잠금 해제하고 무작위 할인을 받을 수 있습니다. 높은 맵 티어일수록 더 좋은 할인을 제공합니다.;Ecos do Destino permite aumentar a taxa de surgimento das habilidades escolhidas. Ofereça uma gema de habilidade para convertê-la em uma Habilidade do Destino (+20% taxa de surgimento). Troque Habilidades do Destino a qualquer momento com Heleja na cidade. Desbloqueie mais espaços e obtenha descontos aleatórios ao completar o evento Ecos do Destino—níveis de mapa mais altos oferecem melhores descontos.;Echoes of Fate pozwala zwiększyć częstotliwość pojawiania się wybranych umiejętności. Poświęć klejnot umiejętności, aby przekształcić go w Umiejętność Losu (+20% częstotliwości pojawiania się). Możesz wymieniać Umiejętności Losu w dowolnym momencie u Heleji w mieście. Odblokuj więcej slotów i zdobywaj losowe zniżki, ukończając wydarzenie Echoes of Fate—wyższe poziomy map oferują lepsze zniżki.;Отголоски Судьбы позволяют увеличить шанс появления выбранных навыков. Пожертвуйте камень навыка, чтобы превратить его в Навык Судьбы (+20% шанс появления). Меняйте Навыки Судьбы в любое время у Хелеи в городе. Разблокируйте больше слотов и получайте случайные скидки, завершая событие «Отголоски Судьбы» — чем выше уровень карты, тем лучше скидки.;Kader Yankıları, seçilen becerilerin ortaya çıkma oranını artırmanıza olanak tanır. Bir beceri mücevheri sunarak onu Kader Becerisine dönüştürün (+%20 ortaya çıkma oranı). Kasabadaki Heleja’da Kader Becerilerini dilediğiniz zaman değiştirebilirsiniz. Kader Yankıları etkinliğini tamamlayarak daha fazla yuva açın ve rastgele indirimler kazanın—daha yüksek harita seviyeleri daha iyi indirimler sağlar.;Відлуння долі дає змогу збільшити швидкість відтворення вибраних умінь. Віддайте дорогоцінний камінь уміння, щоб перетворити його на вміння долі (+20% до швидкості відтворення). Обмінюйтеся вміннями долі в будь-який час у місті Хеледжа. Відкривайте більше слотів і отримуйте випадкові знижки, виконуючи завдання події «Відлуння долі» - чим вищі рівні мапи, тим більші знижки.
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
SHARD_OF_POWER;Shard of Power;Scherbe der Macht;Eclat de puissance;Frammento di potere;Fragmento de poder;权力的碎片;シャード オブ パワー;힘의 파편;Caco de poder;Odłamek mocy;Осколок силы;Güç Parçası;Осколок сили
SHARD_OF_QUALITY;Shard of Quality;Scherbe der Qualität;Eclat de qualité;Frammento di qualità;Fragmento de calidad;质量的碎片;シャード・オブ・クオリティ;품질의 파편;Caco de Qualidade;Odłamek jakości;Осколок качества;Kalite Parçası;Осколок якості
SHARD_OF_RECAST;Shard of Recast;Scherbe der Umformung;Eclat de refonte;Framme+E500nto di rifusione;Fragmento de refundición;重铸的碎片;リキャストシャード;재사용의 파편;Fragmento de Reformulação;Shard of Recast;Осколок переделки;Yeniden Şekillendirme Parçası;Shard of Recast
SHARD_OF_POWER_DESC;A shard which holds the power to modify the base damage of any weapon.;Eine Scherbe, die die Kraft besitzt, den Grundschaden jeder Waffe zu verändern.;Un fragment qui détient le pouvoir de modifier les dégâts de base de n’importe quelle arme.;Una scheggia che ha il potere di modificare i danni base di qualsiasi arma.;Una esquirla que puede modificar el daño base de cualquier arma.;可改变任意武器基础伤害的碎片。;あらゆる武器の基礎ダメージを変化させる力を持つ欠片。;모든 무기의 기본 피해를 변경할 수 있는 파편입니다.;Um fragmento que pode modificar o dano base de qualquer arma.;Odłamek zdolny zmienić podstawowe obrażenia dowolnej broni.;Осколок, способный изменять базовый урон любого оружия.;Herhangi bir silahın taban hasarını değiştirme gücüne sahip bir parça.;Осколок, що може змінювати базову шкоду будь-якої зброї.
SHARD_OF_QUALITY_DESC;A shard which holds the potential to transform a normal weapon into legendary or ascended weapon.;Eine Scherbe, die das Potenzial hat, eine normale Waffe in eine legendäre oder aufgestiegene Waffe zu verwandeln.;Un fragment qui peut transformer une arme normale en arme légendaire ou ascendante.;Una scheggia che può trasformare un’arma normale in una leggendaria o ascendente.;Una esquirla que puede transformar un arma normal en legendaria o ascendida.;可将普通武器转化为传说或升华武器的碎片。;通常の武器を伝説や覚醒武器に変える可能性を持つ欠片。;평범한 무기를 전설 또는 승천 무기로 바꿀 수 있는 파편입니다.;Um fragmento capaz de transformar uma arma normal em lendária ou ascendente.;Odłamek zdolny przemienić zwykłą broń w legendarną lub wzmocnioną.;Осколок, способный превратить обычное оружие в легендарное или возвышенное.;Normal bir silahı efsanevi veya yüce bir silaha dönüştürebilen bir parça.;Осколок, що може перетворити звичайну зброю на легендарну або піднесену.
SHARD_OF_RECAST_DESC;A shard with the power to recast an embedded skill of a legendary weapon into something new.;Eine Scherbe mit der Macht, den gesockelten Skill einer legendären Waffe in einen neuen Skill umzuwandeln.;Un éclat ayant le pouvoir de transformer une compétence intégrée à une arme légendaire en quelque chose de nouveau.;Un frammento con il potere di rifondere un'abilità incorporata di un'arma leggendaria in qualcosa di nuovo.;Una esquirla con el poder de refundir una habilidad incrustada de un arma legendaria en algo nuevo.;碎片具有将传奇武器的内嵌技能重铸为新技能的能力。;伝説の武器に埋め込まれたスキルを、新たなものにリキャストする力を持つ欠片。;전설 무기에 내재된 스킬을 새로운 것으로 재시전할 수 있는 힘을 지닌 파편입니다.;Um fragmento com o poder de transformar uma habilidade incorporada de uma arma lendária em algo novo.;Odłamek z mocą przekształcania wbudowanej umiejętności legendarnej broni w coś nowego.;Осколок, способный переделать встроенный навык легендарного оружия в нечто новое.;Efsanevi bir silahın gömülü bir becerisini yeni bir şeye dönüştürme gücüne sahip bir parça.;Осколок, здатний переробити вбудоване вміння легендарної зброї на щось нове.
WEAPONSHARDS;Weapon Shards;Waffen-Scherbe;Eclats d'armes;Frammenti di armi;Fragmentos de armas;武器碎片;武器の欠片;무기 파편;Cacos de Armas;Odłamki broni;Осколки оружия;Silah Parçaları;Осколки зброї
CRAFTING;Crafting;Crafting;Crafting;Crafting;Crafting;生产;クラフト;제작;Artesanato;Rzemiosło;Крафтинг;İşçilik;Крафтинг
CONDITION_DAMAGE;Condition Damage;Zustandsschaden;Dommage de l'état;Condizione Danni;Daños en el estado;条件损坏;コンディションダメージ;조건 피해;Danos de Condição;Stan Uszkodzenie;Повреждение состояния;Durum Hasarı;Стан Пошкодження
;;;;;;;;;;;;;
SAVE;Save;Speichern;Sauvez;Salva;Guardar;拯救;セーブ;저장;Guardar;Zapisz;Сохранить;Kaydet;Збереження
CHANCE;Chance;Chance;Chance;Possibilità;Chance;机会;チャンス;Chance;Oportunidade;Szansa;Шанс;Şans;Шанс
SKILLS;Skills;Skills;Skills;Skills;Skills;技能;スキル;기술;Skills;Skills;Skills;Skills;Навички
MAIN;Main;Main;Main;Main;Main;Main;Main;Main;Main;Main;Main;Main;Основні
CURRENCY;Currency;Currency;Currency;Currency;Currency;Currency;Currency;Currency;Currency;Currency;Currency;Currency;Валюта
MISC;Misc;Misc;Misc;Misc;Misc;Misc;Misc;Misc;Misc;Misc;Misc;Misc;Різне
;;;;;;;;;;;;;
TUT_SELECT_WEAPON;Select a weapon for crafting.;Wähle eine Waffe zum Crafting aus.;Sélectionnez une arme à fabriquer.;Seleziona un'arma da forgiare.;Selecciona un arma para fabricar.;选择一件武器进行锻造。;作成する武器を選択してください。;제작할 무기를 선택하세요.;Selecione uma arma para forjar.;Wybierz broń do wytworzenia.;Выберите оружие для создания.;Üretim için bir silah seçin.;Виберіть зброю для крафтингу.
MAXED_OUT;Max Value!;Maximaler Wert!;Valeur maximale !;Massimo valore!;¡Máximo valor!;最大的价值!;最大値!;최대 가치!;Valor máximo!;Maksymalna wartość!;Максимальная ценность!;Maksimum Değer!;Максимальне значення!
CRAFTING_FAILED;Failed!;Gescheitert!;Échec !;Fallito!;¡Fracasado!;失败了!;失敗!;실패!;Falha!;Nie udało się!;Не удалось!;Başarısız!;Не вдалося!
CRAFTING_SUCCESS;Success!;Erfolgreich!;Succès !;Successo!;¡Éxito!;成功了!;成功!;성공!;Sucesso!;Sukces!;Успех!;Başarılı!;Успіх!
CRAFTING_NO_LEGENDARY;No legendary;Kein Legendary!;Pas de légende;No leggendario;No hay leyenda;没有传说中的;伝説はない;전설 없음;Nenhuma lenda;Nie legendarny;Нет легендарного;Efsanevi değil;Немає легендарного
;;;;;;;;;;;;;
TRANSMUTE;Transmute;Umwandeln;Transmuter;Trasmutare;Transmutar;转化;トランスミュート;변환;Transmutar;Transmute;Трансмутировать;Dönüştürmek;Перетворити
