id;en;de;fr;it;es;zh;ja;ko;pt;pl;ru;tr;uk
SPLINTERFANG;Splinterfang;Splitterzahn;Croc-Éclats;Zanna Scheggia;Colmillo Astillado;裂牙;スプリンター・ファング;파편송곳니;Presa Estilhaçada;Odpryskowy Kieł;Расколотый Клык;Kıymıkdiş;Зубоскол
SPLINTERFANG_DESC;Every hit weakens enemies and makes them receive +10 % increased damage from melee weapons.;Jeder Treffer schwächt: +10 % Nahkampfschaden.;Chaque coup : +10 % dégâts mêlée.;Ogni colpo: +10 % danno mischia.;Cada golpe: +10 % daño cuerpo.;命中使敌受+10%近战伤害。;命中で敵弱体化、+10％近接ダメージ;적 약화, 근접 피해 +10%;Acerto: +10% dano corpo a corpo;Trafienie: +10% obrażeń w zwarciu;Удар: +10% урон в ближнем бою;İsabet +%10 yakın dövüş hasarı;Удар: +10% шкоди в ближньому бою
NIGHTGRAPE;Nightgrape;Nachtrebe;Raisin-Noir;Uva Notturna;Uva Nocturna;暗夜葡萄;ナイトグレープ;밤포도;Uva Sombria;Winorośl Nocy;Ночная Гроздь;Gece Üzümü;Нічне Винограддя
NIGHTGRAPE_DESC;Every hit weakens enemies and makes them receive +10 % increased damage from companions.;Jeder Treffer schwächt: +10 % Begleiterschaden.;Chaque coup : +10 % dégâts compagnon.;Ogni colpo: +10 % da compagni.;Cada golpe: +10 % daño compañero.;命中使敌受+10%同伴伤害。;命中で敵弱体化、+10％仲間ダメージ;적 약화, 동료 피해 +10%;Acerto: +10% dano dos companheiros;Trafienie: +10% obrażeń od towarzyszy;Удар: +10% урон от спутников;İsabet +%10 yoldaş hasarı;Удар: +10% шкоди від союзників
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
LEGACY_SWORD;Echo Sword;Echo-Schwert;Épée Echo;Spada Echo;Espada Eco;回声剑;エコー・ソード;에코 소드;Espada Echo;Miecz Echo;Меч Эхо;Yankı Kılıcı;Меч відлуння
LEGACY_AXE;Echo Axe;Echo-Axt;Hache Echo;Ascia Echo;Eco Hacha;回声斧;エコーアックス;에코 액스;Machado Echo;Topór Echo;Топор Эхо;Echo Balta;Ехо-сокира
LEGACY_DAGGER;Echo Dagger;Echo-Dolch;Dague Echo;Pugnale Echo;Daga Eco;回声匕首;エコー・ダガー;에코 단검;Adaga Echo;Sztylet Echo;Кинжал Эхо;Echo Hançer;Кинджал Ехо
LEGACY_STAFF;Echo Staff;Echo-Stab;Bâton Echo;Bastone dell'eco;Báculo Eco;回声法杖;エコー・スタッフ;메아리 지팡이;Cajado do Eco;Laska Echo;Посох Эхо;Echo Personeli;Посох Ехо
LEGACY_BOW;Echo Bow;Echo-Bogen;Arc Echo;Arco Echo;Arco Eco;回声弓;エコー・ボウ;에코 활;Arco Echo;Łuk Echo;Лук Эхо;Echo Yay;Лук Ехо
LEGACY_CROSSBOW;Echo Crossbow;Echo-Armbrust;Arbalète Echo;Balestra Echo;Ballesta Eco;回声弩;エコー・クロスボウ;에코 석궁;Besta do Eco;Kusza Echo;Эхо-арбалет;Echo Arbalet Yayı;Ехо-арбалет
LEGACY_SWORD_DESC;Random Echo Weapon;Zufällige Echo-Waffe;Arme Echo aléatoire;Arma Eco casuale;Arma Eco aleatoria;随机回声武器;ランダムエコー武器;랜덤 에코 무기;Arma de eco aleatória;Losowa broń echa;Случайное эхо-оружие;Rastgele Yankı Silahı;Випадкова луна-зброя
LEGACY_AXE_DESC;Random Echo Weapon;Zufällige Echo-Waffe;Arme Echo aléatoire;Arma Eco casuale;Arma Eco aleatoria;随机回声武器;ランダムエコー武器;랜덤 에코 무기;Arma do eco aleatória;Losowa broń echa;Случайное эхо-оружие;Rastgele Yankı Silahı;Випадкова луна-зброя
LEGACY_DAGGER_DESC;Random Echo Weapon;Zufällige Echo-Waffe;Arme Echo aléatoire;Arma Eco casuale;Arma Eco aleatoria;随机回声武器;ランダム エコー武器;랜덤 에코 무기;Arma do eco aleatória;Losowa broń echa;Случайное эхо-оружие;Rastgele Yankı Silahı;Випадкова луна-зброя
LEGACY_STAFF_DESC;Random Echo Weapon;Zufällige Echo-Waffe;Arme Echo aléatoire;Arma Eco casuale;Arma Eco Aleatoria;随机回声武器;ランダム エコー武器;랜덤 에코 무기;Arma de eco aleatória;Losowa broń echa;Случайное эхо-оружие;Rastgele Yankı Silahı;Випадкова луна-зброя
LEGACY_BOW_DESC;Random Echo Weapon;Zufällige Echo-Waffe;Arme Echo aléatoire;Arma Eco casuale;Arma Eco Aleatoria;随机回声武器;ランダム エコー武器;랜덤 에코 무기;Arma do eco aleatória;Losowa broń Echo;Случайное оружие Эхо;Rastgele Yankı Silahı;Випадкова луна-зброя
LEGACY_CROSSBOW_DESC;Random Echo Weapon;Zufällige Echo-Waffe;Arme à écho aléatoire;Arma Eco casuale;Arma Eco Aleatoria;随机回声武器;ランダム・エコー・ウェポン;랜덤 에코 무기;Arma de eco aleatória;Losowa broń Echo;Случайное эхо-оружие;Rastgele Yankı Silahı;Випадкова луна-зброя
;;;;;;;;;;;;;
TRINKET_BEAR_ORNAMENT;Bear Ornament;Bären-Ornament;Ornement en forme d'ours;Orso ornamentale;Adorno de oso;小熊饰品;熊の置物;곰 장식;Ornamento de urso;Ozdoba z niedźwiedziem;"Орнамент ""Медведь";Ayı Süsleme;Ведмежий орнамент
TRINKET_GRIM_REAPER;Grim Reaper;Grimmige Sense;Faucheur sinistre;Mietitore;Parca;死神;死神;저승사자;Ceifador;Ponury Żniwiarz;Мрачный жнец;Azrail;Похмурий Шініґамі
TRINKET_ENERGY_GEM;Energy Gem;Energie-Edelstein;Gemme d'énergie;Gemma dell'energia;Gema de energía;能量宝石;エナジージェム;에너지 보석;Gema de Energia;Energy Gem;Энергетический самоцвет;Enerji Mücevheri;Енергетичний самоцвіт
TRINKET_ENDURANCE_GEM;Endurance Gem;Ausdauer-Edelstein;Gemme d'endurance;Gemma della resistenza;Gema de resistencia;耐力宝石;エンデュランス・ジェム;지구력 보석;Gema de resistência;Klejnot wytrzymałości;Драгоценный камень выносливости;Dayanıklılık Mücevheri;Самоцвіт витривалості
TRINKET_SWIFT_AMULET;Swift Amulet;Schnelles Amulett;Amulette de rapidité;Amuleto Swift;Amuleto Swift;迅捷护身符;スウィフトのお守り;신속한 부적;Amuleto de rapidez;Szybki Amulet;Амулет Свифта;Hızlı Tılsım;Швидкий амулет
TRINKET_POTATO;Potato;Kartoffel;Patate;Patata;Patata;土豆;ポテト;감자;Batata;Ziemniak;Картофель;Patates;Картопля
TRINKET_GUARDIAN_AEGIS;Guardian Aegis;Wächter-Aegis;Égide du gardien;Egida del Guardiano;Égida guardiana;守护宙斯;ガーディアン・イージス;수호자 이지스;Égide do Guardião;Guardian Aegis;Эгида Хранителя;Koruyucu Aegis;Охоронна Егіда
TRINKET_BURNING_FEATHER;Burning Feather;Brennende Feder;Plume brûlante;Piuma Ardente;Pluma ardiente;燃烧羽毛;バーニング・フェザー;불타는 깃털;Pena Ardente;Płonące Pióro;Горящее перо;Yanan Tüy;Палаюче перо
TRINKET_PHOENIX_EGG;Phoenix Egg;Phönix-Ei;Œuf de phénix;Uovo di fenice;Huevo de fénix;凤凰蛋;フェニックスの卵;불사조 알;Ovo de Fénix;Phoenix Egg;Яйцо Феникса;Anka Yumurtası;Яйце Фенікса
TRINKET_ELIXIR;Elixir;Elixier;Élixir;Elisir;Elixir;灵药;エリクサー;엘릭서;Elixir;Eliksir;Эликсир;İksir;Еліксир
TRINKET_SWIFTGRASP_WRAPS;Swiftgrasp Wraps;Flinke Bandagen;Enveloppe de Swiftgrasp;Impacchi di Swiftgrasp;Envolturas de Swiftgrasp;迅捷之爪缠绕;スウィフトグラスプ・ラップ;재빠른 손아귀 감싸기;Envoltórios de Garra Veloz;Owijki Swiftgrasp;Обертывания Swiftgrasp;Swiftgrasp Sargıları;Обгортання Свіфтграпс
TRINKET_WHETSTONE;Whetstone;Wetzstein;Pierre à aiguiser;Pietra del grano;Piedra de afilar;楔石;砥石;숫돌;Pedra de Aço;Whetstone;Ветстоун;Whetstone;Точильний камінь
TRINKET_HEARTWOOD_BULWARK;Heartwood Bulwark;Kernholz-Schutzwall;Barrage de bois de cœur;Baluardo del Legno di Cuore;Baluarte de duramen;心木堡垒;ハートウッド・バルワーク;심재 보루;Baluarte do Cerne;Twardziel;Оплот сердца;Öz Odun Bulwark;Сердечний щит
TRINKET_CRIMSON_MANTLE;Crimson Mantle;Karminroter Mantel;Manteau cramoisi;Manto Cremisi;Manto carmesí;绯红魔咒;クリムゾン・マントル;크림슨 맨틀;Manto Carmesim;Karmazynowy płaszcz;Багровая мантия;Kızıl Manto;Багряна мантія
TRINKET_BRUTALITE_SHARD;Brutalite Shard;Brutalit-Scherbe;Éclat de brutalite;Frammento di Brutalite;Esquirla de Brutalita;残暴之石碎片;ブルータライト・シャード;브루탈라이트 파편;Fragmento de Brutalite;Brutalite Shard;Осколок бруталита;Brutalite Shard;Бруталітовий осколок
TRINKET_WHISPER_BAND;Whisper Band;Flüsterband;Bande de chuchotement;Banda del Sussurro;Banda del susurro;低语带;ウィスパーバンド;속삭임 밴드;Faixa do Sussurro;Whisper Band;"Группа ""Шепот";Fısıltı Grubu;Стрічка Шепоту
TRINKET_IRONWING_BOLT;Ironwing Bolt;Eisenschwingen-Bolzen;Boulon d'aile de fer;Bullone di ferro;Cerrojo de ala de hierro;铁翼弩箭;アイアンウィング・ボルト;철날개 볼트;Parafuso Asa de Ferro;Ironwing Bolt;Железнокрылый болт;Demir Kanat Cıvatası;Болт із залізними крилами
TRINKET_ELUSIVE_RING;Elusive Ring;Trügerischer Ring;Anneau insaisissable;Anello Elusivo;Anillo escurridizo;魔戒;エルーシブ・リング;찾기 어려운 반지;Anel Elusivo;Nieuchwytny pierścień;Неуловимое кольцо;Zorlu Yüzük;Невловимий перстень
TRINKET_GLASS_DAGGER;Glass Dagger;Glasdolch;Dague de verre;Pugnale di vetro;Daga de cristal;玻璃匕首;グラスダガー;유리 단검;Adaga de Vidro;Szklany sztylet;Стеклянный кинжал;Cam Hançer;Скляний кинджал
TRINKET_VIGOR_VIAL;Vigor Vial;Kräftigungsphiole;Fiole de vigueur;Fiala del vigore;Frasco de vigor;活力瓶;活力の小瓶;활력 바이알;Frasco de Vigor;Wigor fiolki;Энергия флакона;Flakon canlılığı;Флакон бадьорості
TRINKET_ORDINARY_QUIVER;Ordinary Quiver;Gewöhnlicher Köcher;Carquois ordinaire;Faretra ordinaria;Carcaj ordinario;普通箭筒;普通の矢筒;일반 화살통;Aljava comum;Zwykły kołczan;Обыкновенный колчан;Sıradan Sadak;Звичайний сагайдак
TRINKET_EXPLOSIVE_POTION;Explosive Potion;Explosiver Trank;Potion explosive;Pozione esplosiva;Poción explosiva;爆炸药水;爆発ポーション;폭발성 물약;Poção Explosiva;Wybuchowa mikstura;Взрывное зелье;Patlayıcı İksir;Вибухове зілля
TRINKET_DUAL_BLADE;Dual Blade;Doppelklinge;Lame double;Doppia lama;Hoja Doble;双刃;デュアルブレード;이중 칼날;Lâmina dupla;Podwójne ostrze;Двойное лезвие;Çift Bıçaklı;Подвійний клинок
TRINKET_TWILIGHT_QUIVER;Twilight Quiver;Zwielicht-Köcher;Carquois du crépuscule;Faretra crepuscolare;Carcaj Crepuscular;暮光箭筒;トワイライト・クイヴァー;황혼 화살통;Aljava do Crepúsculo;Kołczan Zmierzchu;Сумеречный колчан;Twilight Quiver;Сутінковий трепет
TRINKET_PETRIFIED_HEART;Petrified Heart;Versteinertes Herz;Cœur pétrifié;Cuore pietrificato;Corazón petrificado;石化之心;ペトリファイド・ハート;석화된 심장;Coração Petrificado;Skamieniałe serce;Окаменевшее сердце;Taşlaşmış Kalp;Скам'яніле серце
TRINKET_DRAGONSCALE;Dragonscale;Drachenschuppe;Écaille de dragon;Scaglia di drago;Escama de dragón;龙鳞;ドラゴンスケイル;용의 비늘;Escama de dragão;Dragonscale;Драконья чешуя;Dragonscale;Луска дракона
TRINKET_BLAZING_BOOTS;Blazing Boots;Lodernde Stiefel;Bottes flamboyantes;Stivali infuocati;Botas ardientes;烈焰靴;ブレイジングブーツ;타오르는 부츠;Botas Ardentes;Blazing Boots;Пылающие сапоги;Alevli Çizmeler;Палаючі чоботи
TRINKET_ENERGY_FLASK;Energy Flask;Energie-Flakon;Fiole d'énergie;Fiaschetta dell'energia;Frasco de energía;能量瓶;エナジーフラスコ;에너지 플라스크;Frasco de energia;Kolba energetyczna;Энергетическая колба;Enerji Şişesi;Фляга енергії
TRINKET_ENDURANCE_FLASK;Endurance Flask;Ausdauer-Flakon;Fiole d'endurance;Fiaschetta della resistenza;Frasco de resistencia;耐力瓶;耐久フラスコ;인내 플라스크;Frasco de resistência;Kolba wytrzymałościowa;Фляга для выносливости;Dayanıklılık Şişesi;Фляга витривалості
TRINKET_ENERGETIC_SCROLL;Energetic Scroll;Energetische Schriftrolle;Parchemin énergétique;Pergamena Energetica;Pergamino energético;能量卷轴;エネルギッシュ・スクロール;정력 주문서;Pergaminho energético;Energetyczny zwój;Энергетический свиток;Enerjik Parşömen;Енергетичний сувій
TRINKET_BELT_OF_FORTITUDE;Belt of Fortitude;Gürtel der Tapferkeit;Ceinture de force;Cintura della forza d'animo;Cinturón de fortaleza;坚韧腰带;不屈のベルト;강인함의 허리띠;Cinto da Fortitude;Pas Męstwa;Пояс стойкости;Metanet Kemeri;Пояс сили духу
TRINKET_GOLDEN_LIFECASQUE;Golden Lifecasque;Goldener Lebenshelm;Masque de vie en or;Maschera di vita dorata;Máscara de vida dorada;金色生命面具;黄金のライフマスク;골든 라이프 마스크;Máscara de vida dourada;Golden Lifecasque;Золотой лайфхак;Altın Lifecasque;Золота рятівна маска
TRINKET_EARTHWALKER;Earthwalker;Erdwanderer;Marcheur de terre;Terrestre;Caminante de la Tierra;地球行者;アースウォーカー;어스워커;Andarilho da Terra;Earthwalker;Землянин;Earthwalker;Земний ходок
TRINKET_SOLARIS_BELL;Solaris Bell;Solaris-Glocke;Solaris Bell;Campana Solaris;Campana Solaris;太阳钟;ソラリス・ベル;솔라리스 벨;Sino Solaris;Solaris Bell;Солярис Белл;Solaris Bell;Дзвін Соляріса
TRINKET_BUZZKEEPER;Buzzkeeper;Bienenwächter;Buzzkeeper;Cicalino;Buzzkeeper;嗡嗡守护者;バズキーパー;버즈키퍼;Guardião do zumbido;Buzzkeeper;Buzzkeeper;Buzzkeeper;Баззкіпер
TRINKET_TITANS_ESSENCE;Titan's Essence;Titans Essenz;Essence de Titan;Essenza di Titano;Esencia de Titán;泰坦精华;タイタンズ・エッセンス;타이탄의 정수;Essência de Titã;Esencja Tytana;Эссенция Титана;Titan'ın Özü;Сутність титану
TRINKET_MIRROR_OF_DEFLECTION;Mirror of Deflection;Spiegel der Ablenkung;Miroir de déviation;Specchio di Deviazione;Espejo de desviación;偏转之镜;偏向の鏡;편향의 거울;Espelho de Deflexão;Lustro odchylenia;Зеркало отражения;Sapma Aynası;Дзеркало відхилення
TRINKET_WRAPS_OF_DREAD;Wraps of Dread;Band des Schreckens;Les chaînes de la terreur;Le catene del terrore;Grilletes de terror;恐怖的枷锁;恐怖の足かせ;공포의 족쇄;Grilhões do terror;Kajdany terroru;Оковы террора;Terörün prangaları;Павутиння страху
TRINKET_CORRUPTED_HEART;Corrupted Heart;Korrumpiertes Herz;Cœur corrompu;Cuore corrotto;Corazón corrompido;腐化的心;堕落した心;타락한 마음;Coração Corrompido;Zepsute serce;Испорченное сердце;Bozuk Kalp;Зіпсоване серце
TRINKET_EMBERCLAST;Emberclast;Emberklast;Emberclast;Emberclast;Emberclast;灰烬碎裂;エンバークラスト;엠버클래스트;Emberclast;Emberclast;Эмберкласт;Emberclast;Емберкласт
;;;;;;;;;;;;;
TRINKET_BEAR_ORNAMENT_DESC;Transform into a bear, granting you a powerful new attacks. Empowers you and your companions.;Verwandle dich in einen Bären, der dir mächtige neue Angriffe verleiht. Stärkt dich und deine Gefährten.;Transformez-vous en ours, ce qui vous confère de nouvelles attaques puissantes. Vous donne du pouvoir, à vous et à vos compagnons.;Trasformatevi in un orso, ottenendo nuovi potenti attacchi. Potenzia voi e i vostri compagni.;Transforma-te num urso, concedendo-te um novo e poderoso ataque. Fortalece-te a ti e aos teus companheiros.;变身成熊，赋予你强大的新攻击。增强你和同伴的力量。;クマに変身し、強力な攻撃を与える。自分と仲間に力を与える。;곰으로 변신하여 강력한 신규 공격을 사용할 수 있습니다. 자신과 동료의 힘을 강화합니다.;Transforma-te num urso, concedendo-te um novo e poderoso ataque. Fortalece-te a ti e aos teus companheiros.;Transformacja w niedźwiedzia zapewnia nowe, potężne ataki. Wzmacnia ciebie i twoich towarzyszy.;Превратитесь в медведя, что даст вам новые мощные атаки. Придает силы вам и вашим спутникам.;Bir ayıya dönüşerek size yeni ve güçlü saldırılar kazandırır. Sizi ve yoldaşlarınızı güçlendirir.;Перетворюйтеся на ведмедя, отримуючи нові потужні атаки. Надає сили вам і вашим супутникам.
TRINKET_GRIM_REAPER_DESC;A parasitic scythe that gnaws at your strength to unleash its power.;Eine parasitäre Sense, die an deiner Kraft nagt, um ihre Macht zu entfesseln.;Une faux parasite qui ronge vos forces pour libérer sa puissance.;Una falce parassita che rosicchia le vostre forze per liberare il suo potere.;Uma foice parasita que corrói a tua força para libertar o seu poder.;寄生镰刀，啃噬你的力量，释放它的力量。;寄生する大鎌は、あなたの力を蝕み、その力を解き放つ。;기생하는 낫으로, 플레이어의 힘을 갉아먹어 힘을 발산합니다.;Uma foice parasita que corrói a tua força para libertar o seu poder.;Pasożytnicza kosa, która gryzie twoją siłę, by uwolnić swoją moc.;Паразитирующая коса, которая грызет ваши силы, чтобы высвободить свою мощь.;Gücünü açığa çıkarmak için gücünüzü kemiren parazit bir tırpan.;Паразитична коса, яка вигризає ваші сили, щоб вивільнити свою міць.
TRINKET_ENERGY_GEM_DESC;A gem that holds the power to reinforce your magic capabilities.;Ein Edelstein, der die Macht hat, deine magischen Fähigkeiten zu verstärken.;Une gemme qui a le pouvoir de renforcer vos capacités magiques.;Una gemma che contiene il potere di rafforzare le vostre capacità magiche.;Uma gema que tem o poder de reforçar as tuas capacidades mágicas.;蕴含力量的宝石，强化你的魔法能力。;魔法能力を強化する力を秘めた宝石。;마법 능력을 강화하는 힘을 지닌 보석입니다.;Uma gema que tem o poder de reforçar as tuas capacidades mágicas.;Klejnot, który posiada moc wzmacniania zdolności magicznych.;Драгоценный камень, способный усилить ваши магические способности.;Büyü yeteneklerinizi güçlendirme gücüne sahip bir mücevher.;Самоцвіт, що володіє силою, яка посилює ваші магічні здібності.
TRINKET_ENDURANCE_GEM_DESC;Everlasting strength solidified, urging the steel onward.;Ewige Stärke verfestigt, die den Stahl vorwärts treibt.;Une force éternelle solidifiée, qui pousse l'acier à aller de l'avant.;Una forza eterna solidificata che spinge l'acciaio ad andare avanti.;Força eterna solidificada, impulsionando o aço para a frente.;永恒的力量凝结成钢，催人奋进。;永遠の力を固め、鋼を駆り立てる。;영원한 힘이 굳어져 강철이 앞으로 나아갈 것을 촉구합니다.;Força eterna solidificada, impulsionando o aço para a frente.;Wieczna siła zestaliła się, popychając stal do przodu.;Вечная сила застыла, побуждая сталь двигаться вперед.;Sonsuz güç katılaşarak çeliği ileriye doğru itti.;Вічна сила, що застигла, спонукаючи сталь рухатися вперед.
TRINKET_SWIFT_AMULET_DESC;An amulet granting the carrier enhanced dodge and swiftness.;Ein Amulett, das dem Träger verbesserte Ausweichfähigkeit und Schnelligkeit verleiht.;Une amulette qui confère à son porteur une esquive et une rapidité accrues.;Un amuleto che garantisce al portatore una maggiore schivata e rapidità.;Um amuleto que concede ao portador uma maior esquiva e rapidez.;护身符：赋予携带者更强的闪避和敏捷能力。;かわしとすばやさを強化するお守り。;착용자에게 향상된 회피와 민첩성을 부여하는 부적입니다.;Um amuleto que concede ao portador uma maior esquiva e rapidez.;Amulet zapewniający noszącemu zwiększony unik i szybkość.;Амулет, наделяющий носителя повышенной ловкостью и быстротой.;Taşıyana gelişmiş sıyrılma ve çabukluk veren bir tılsım.;Амулет, що надає власникові підвищену маневреність і швидкість.
TRINKET_POTATO_DESC;Paw-tato: the veggie treat your pet can't resist!;Paw-tato: das Gemüse, dem dein Haustier nicht widerstehen kann!;Paw-tato : la friandise végétale à laquelle votre animal de compagnie ne peut résister !;Paw-tato: il bocconcino a cui il vostro animale domestico non può resistere!;Paw-tato: a guloseima vegetariana a que o teu animal de estimação não consegue resistir!;宠物无法抗拒的素食！;ペットが大好きな野菜のおやつ！;포-토토: 반려동물이 거부할 수 없는 채소 간식!;Paw-tato: a guloseima vegetariana a que o teu animal de estimação não consegue resistir!;Paw-tato: wegetariański przysmak, któremu Twój zwierzak nie może się oprzeć!;Paw-tato: вегетарианское лакомство, перед которым ваш питомец не сможет устоять!;Paw-tato: Evcil hayvanınızın karşı koyamayacağı sebzeli ödül!;Лапа-тато: овочеві ласощі, перед якими ваш улюбленець не зможе встояти!
TRINKET_GUARDIAN_AEGIS_DESC;Where magic meets unyielding defense.;Wo Magie auf unnachgiebige Verteidigung trifft.;La rencontre de la magie et d'une défense inflexible.;Dove la magia incontra una difesa inflessibile.;Onde a magia se encontra com a defesa inabalável.;魔法与坚固防御的完美结合。;魔法と不屈の防御が出会う場所。;마법과 불굴의 방어력이 만나는 곳.;Onde a magia se encontra com a defesa inabalável.;Gdzie magia spotyka się z nieustępliwą obroną.;Где магия встречается с непреклонной защитой.;Büyünün inatçı savunmayla buluştuğu yer.;Де магія зустрічається з непохитним захистом.
TRINKET_BURNING_FEATHER_DESC;From smoldering quill to blazing rise.;Vom schwelenden Federkiel zum flammenden Aufstieg.;De la plume fumante à l'ascension fulgurante.;Dalla penna d'oca fumante all'ascesa ardente.;Da pena ardente à ascensão ardente.;从燃烧的羽毛笔到炽热的升腾。;くすぶる羽ペンから燃え上がる羽ペンへ。;연기가 피어오르는 퀼에서 타오르는 라이즈까지.;Da pena ardente à ascensão ardente.;Od tlącego się pióra do płonącego wzrostu.;От тлеющего пера до пылающего взлета.;Yanan tüy kalemden alevli yükselişe.;Від тліючого пера до палаючого злету.
TRINKET_PHOENIX_EGG_DESC;From embered shell, the Phoenix rises anew.;Aus der glühenden Schale erhebt sich der Phönix von neuem.;De la coquille embrasée, le phénix s'élève à nouveau.;Dal guscio incenerito, la Fenice risorge.;Da casca em brasa, a Fénix ergue-se de novo.;凤凰涅槃，浴火重生。;燃えさかる殻から、フェニックスは新たに立ち上がる。;불사조는 불타는 껍질에서 새롭게 떠오릅니다.;Da casca em brasa, a Fénix ergue-se de novo.;Z rozżarzonej skorupy Feniks powstaje na nowo.;Из разорванной скорлупы Феникс восстает заново.;Közlenmiş kabuktan, Anka kuşu yeniden doğar.;З попелястої шкаралупи Фенікс відроджується наново.
TRINKET_ELIXIR_DESC;Healing essence, bottled.;Heilende Essenz, in Flaschen abgefüllt.;Essence curative, mise en bouteille;Essenza curativa, imbottigliata;Essência curativa, engarrafada;瓶装的治愈精华;癒しのエッセンスをボトリング;치유 에센스, 병;Essência curativa, engarrafada;Esencja lecznicza, butelkowana;Целебная эссенция, в бутылках;Şifa özü, şişelenmiş;Цілюща есенція у пляшках
TRINKET_SWIFTGRASP_WRAPS_DESC;Embrace speed in every touch.;Umarmt die Geschwindigkeit in jeder Berührung.;Embrassez la vitesse à chaque fois que vous la touchez.;Abbraccia la velocità in ogni tocco.;Abraça a velocidade em cada toque.;每一次触摸，都是速度的拥抱。;すべてのタッチにスピードを。;모든 접촉에 속도를 담았습니다.;Abraça a velocidade em cada toque.;Wykorzystaj szybkość w każdym dotknięciu.;Воспользуйтесь скоростью в каждом прикосновении.;Her dokunuşta hızı kucaklayın.;Швидкість у кожному дотику.
TRINKET_WHETSTONE_DESC;Carved from ancient bedrock, this stone refines edges with the wisdom of ages.;Aus altem Grundgestein gehauen, verfeinert dieser Stein die Kanten mit der Weisheit der Jahrhunderte.;Taillée dans une roche ancienne, cette pierre affine les arêtes avec la sagesse des âges.;Scolpita da un'antica roccia, questa pietra affina i bordi con la saggezza dei secoli.;Esculpida em rocha antiga, esta pedra refina as arestas com a sabedoria das eras.;这块石头由古老的基岩雕刻而成，用岁月的智慧锤炼棱角。;古代の岩盤から削り出されたこの石は、長年の知恵でエッジを磨き上げる。;고대 암반에서 조각된 이 돌은 오랜 세월의 지혜를 담아 가장자리를 다듬습니다.;Esculpida em rocha antiga, esta pedra refina as arestas com a sabedoria das eras.;Kamień ten, wyrzeźbiony ze starożytnej skały macierzystej, uszlachetnia krawędzie dzięki mądrości wieków.;Вырезанный из древней породы, этот камень оттачивает грани с мудростью веков.;Antik ana kayadan oyulmuş bu taş, kenarları çağların bilgeliğiyle rafine eder.;Висічений з давньої гірської породи, цей камінь відточує краї мудрістю віків.
TRINKET_HEARTWOOD_BULWARK_DESC;Crafted from the heartwood of ancient trees, this shield echoes the enduring strength of the forest.;Aus dem Kernholz uralter Bäume gefertigt, spiegelt dieser Schild die beständige Kraft des Waldes wider.;Fabriqué à partir du bois de cœur d'arbres anciens, ce bouclier fait écho à la force durable de la forêt.;Ricavato dal legno del cuore di antichi alberi, questo scudo riecheggia la forza duratura della foresta.;Criado a partir do cerne de árvores antigas, este escudo reflecte a força duradoura da floresta.;这面盾牌由古树的心材制成，与森林的持久力量遥相呼应。;太古の樹木の心材から作られた盾。;고대 나무의 심재로 제작된 이 방패는 숲의 변치 않는 힘을 반영합니다.;Criado a partir do cerne de árvores antigas, este escudo reflecte a força duradoura da floresta.;Wykonana z twardzieli starożytnych drzew, tarcza ta odzwierciedla trwałą siłę lasu.;Изготовленный из древесины древних деревьев, этот щит отражает непреходящую силу леса.;Kadim ağaçların öz odunundan üretilen bu kalkan, ormanın kalıcı gücünü yansıtıyor.;Виготовлений із серцевини древніх дерев, цей щит перегукується з незламною силою лісу.
TRINKET_CRIMSON_MANTLE_DESC;Draped in the deep red of twilight battles, the Crimson Mantle whispers of valor.;Der Karminrote Mantel ist in das tiefe Rot der Dämmerungsschlachten gehüllt und verkündet Tapferkeit.;Drapé dans le rouge profond des batailles du crépuscule, le manteau cramoisi évoque le courage.;Avvolto nel rosso intenso delle battaglie crepuscolari, il Manto Cremisi sussurra di valore.;Envolto no vermelho profundo das batalhas crepusculares, o Manto Carmesim sussurra bravura.;深红衣钵披着暮色中的深红战袍，低声诉说着英勇。;黄昏の戦いの深紅に包まれたクリムゾン・マントルは、武勇を囁く。;황혼의 전투에서 볼 수 있는 진한 붉은 색으로 뒤덮인 크림슨 맨틀은 용맹함을 속삭입니다.;Envolto no vermelho profundo das batalhas crepusculares, o Manto Carmesim sussurra bravura.;Okryty głęboką czerwienią bitew o zmierzchu, karmazynowy płaszcz szepcze o męstwie.;Одетая в темно-красный цвет сумеречных сражений, багровая мантия шепчет о доблести.;Alacakaranlık savaşlarının koyu kırmızısına bürünmüş Kızıl Manto, cesareti fısıldar.;Багряна Мантія, затягнута в глибокий червоний колір сутінкових битв, шепоче про доблесть.
