id;en;de;fr;it;es;zh;ja;ko;pt;pl;ru;tr;uk
;;;;;;;;;;;;;
DIALOG_DAROKIN_GAMBLE;Please, permit me to gaze upon the possibilities on how we may reshape these elements into a more useful form!;Erlaubt mir, einen Blick auf die Möglichkeiten zu werfen, wie wir diese Elemente in eine nützlichere Form umgestalten können!;Permettez-moi d'examiner les possibilités de transformer ces éléments en une forme plus utile !;Permettetemi di guardare alle possibilità di rimodellare questi elementi in una forma più utile!;Permítanme contemplar las posibilidades de dar una nueva forma a estos elementos.;请允许我展望一下我们如何将这些元素重塑为更有用的形式的可能性！;これらの要素をより有用な形に再構築する方法について、その可能性を見つめることをお許しいただきたい！;이러한 요소들을 어떻게 더 유용한 형태로 재구성할 수 있을지 그 가능성을 살펴볼 수 있도록 허락해 주세요!;Permitam-me que reflicta sobre as possibilidades de transformar estes elementos numa forma mais útil!;Proszę, pozwól mi spojrzeć na możliwości, w jaki sposób możemy przekształcić te elementy w bardziej użyteczną formę!;Пожалуйста, позвольте мне поразмышлять о том, как мы можем переделать эти элементы в более полезную форму!;Lütfen, bu unsurları nasıl daha kullanışlı bir forma dönüştürebileceğimize dair olasılıkları gözden geçirmeme izin verin!;Будь ласка, дозвольте мені поглянути на можливості того, як ми можемо перетворити ці елементи в більш корисну форму!
DIALOG_DAROKIN_REMOVE_ITEMS;Let me transform your unused treasure and free you from this burden.... Behold! This will prove far more beneficial for your journey.;Lasst mich Euren ungenutzten Schatz verwandeln und Euch von dieser Last befreien.... Seht! Dies wird sich als weitaus nützlicher für Eure Reise erweisen.;Laissez-moi transformer votre trésor inutilisé et vous libérer de ce fardeau.... Voici ! Ceci s'avérera bien plus bénéfique pour ton voyage.;Lasciate che trasformi il vostro tesoro inutilizzato e vi liberi da questo fardello.... Guardate! Questo si rivelerà molto più vantaggioso per il vostro viaggio.;Déjame transformar tu tesoro sin usar y liberarte de esta carga.... ¡Contemplad! Esto será mucho más beneficioso para tu viaje.;让我改造你闲置的宝藏，将你从这个负担中解放出来.... 看哪！这将证明对你的旅程大有裨益。;あなたの使っていない宝物を変えて、この重荷から解放してあげよう......。見よ！これは、あなたの旅にとって、はるかに有益であることを証明するだろう。;사용하지 않는 보물을 변신시켜 이 부담에서 벗어나게 해드리겠습니다.... 보세요! 이것은 당신의 여정에 훨씬 더 유익 할 것입니다.;Deixem-me transformar o vosso tesouro não utilizado e libertá-los deste fardo.... Olhai! Isto será muito mais benéfico para a vossa viagem.;Pozwól mi przekształcić twój nieużywany skarb i uwolnić cię od tego ciężaru.... Oto jest! To okaże się o wiele bardziej korzystne dla twojej podróży.;Позвольте мне преобразить ваши неиспользуемые сокровища и освободить вас от этого бремени.... Смотрите! Это окажется гораздо полезнее для вашего путешествия.;Kullanmadığınız hazinenizi dönüştürmeme ve sizi bu yükten kurtarmama izin verin.... Dikkat edin! Bu, yolculuğunuz için çok daha faydalı olacaktır.;Дозвольте мені перетворити ваш невикористаний скарб і звільнити вас від цього тягаря.... Погляньте! Це виявиться набагато кориснішим для вашої подорожі.
DIALOG_RESCUE_OLD_MAN_0_0;Help me! When I left Ankerath, I was surrounded by these vile creatures!;Helft mir! Als ich Ankerath verließ, war ich von diesen abscheulichen Kreaturen umgeben!;Aidez-moi ! Quand j'ai quitté Ankerath, j'étais entouré de ces viles créatures !;Aiutatemi! Quando ho lasciato Ankerath, ero circondato da queste vili creature!;¡Ayudadme! ¡Cuando dejé Ankerath, estaba rodeado de estas viles criaturas!;帮帮我吧 当我离开安卡拉斯时，我被这些可恶的生物包围了！;助けてくれ 私がアンケラスを去った時、この下劣な生き物に囲まれていた！;도와주세요! 안케라스를 떠났을 때 이 사악한 괴물들에게 둘러싸여 있었어요!;Ajudem-me! Quando deixei Ankerath, estava rodeado por estas criaturas vis!;Pomóż mi! Kiedy opuściłem Ankerath, byłem otoczony przez te nikczemne stworzenia!;Помогите мне! Когда я покинул Анкерат, меня окружили эти мерзкие твари!;Yardım edin bana! Ankerath'tan ayrıldığımda, bu aşağılık yaratıklar tarafından kuşatılmıştım!;Допоможи мені! Коли я покинув Анкерат, я був оточений цими мерзенними створіннями!
DIALOG_RESCUED_OLD_MAN_0_0;I will be forever in your debt! I will return to Ankerath, visit me there to reshape the treasures that are of lesser use to you!;Ich werde für immer in Eurer Schuld stehen! Ich werde nach Ankerath zurückkehren, besucht mich dort, um die Schätze, die Euch weniger nützen, neu zu formen!;Je vous en serai éternellement redevable ! Je retournerai à Ankerath, venez m'y voir pour remodeler les trésors qui vous sont le moins utiles !;Sarò per sempre in debito con voi! Tornerò ad Ankerath, venite a trovarmi lì per rimodellare i tesori che vi sono meno utili!;Estaré siempre en deuda con ustedes. ¡Regresaré a Ankerath, visítame allí para remodelar los tesoros que te son de menor utilidad!;我将永远感激你！我会回到安克拉斯的，去那里找我吧，让我重塑那些对你来说用处不大的宝物！;永遠に恩に着る！私はアンケラスに戻るそこで私を訪ねてあまり役に立たない宝を作り直せ;저는 영원히 당신의 빚을 지고 살겠습니다! 안케라스로 돌아가서 당신에게 쓸모없는 보물들을 다시 만들어 주겠소!;Ficarei para sempre em dívida para convosco! Eu voltarei a Ankerath, visitem-me lá para remodelar os tesouros que são de menor utilidade para vocês!;Na zawsze pozostanę twoim dłużnikiem! Wrócę do Ankerath, odwiedź mnie tam, aby przekształcić skarby, które są dla ciebie mniej przydatne!;Я буду вечно у вас в долгу! Я вернусь в Анкерат, посетите меня там, чтобы переделать сокровища, которые вам менее полезны!;Sonsuza dek size borçlu kalacağım! Ankerath'a döneceğim, işinize yaramayan hazineleri yeniden şekillendirmek için beni orada ziyaret edin!;Я назавжди залишуся в боргу перед тобою! Я повернуся в Анкерат, відвідай мене там, щоб переробити скарби, які не приносять тобі користі!
DIALOG_DAROKIN_ENOUGH_LIGHT_CHARACTER;Astonishing! This cluster of light fragments will suffice to prepare myself for the challenges that are about to come.;Erstaunlich! Diese Ansammlung von Lichtfragmenten wird ausreichen, um mich auf die kommenden Herausforderungen vorzubereiten.;C'est épatant ! Cet amas de fragments de lumière me suffira pour me préparer aux défis qui m'attendent.;Sorprendente! Questo ammasso di frammenti di luce sarà sufficiente per prepararmi alle sfide che stanno per arrivare.;¡Asombroso! Este racimo de fragmentos de luz bastará para prepararme para los desafíos que están por venir.;太惊人了 这团光碎片足以让我为即将到来的挑战做好准备。;驚くべきことだ！この光の破片の群れは、これから起こる試練に備えるには十分だろう。;놀랍군! 이 빛의 조각들만으로도 앞으로 다가올 도전에 대비하기에 충분하겠군.;Espantoso! Este aglomerado de fragmentos de luz será suficiente para me preparar para os desafios que estão por vir.;Zadziwiające! To skupisko fragmentów światła wystarczy, by przygotować się na nadchodzące wyzwania.;Поразительно! Этого скопления световых фрагментов будет достаточно, чтобы подготовить себя к предстоящим испытаниям.;Hayret verici! Bu ışık parçaları kümesi kendimi yaklaşmakta olan zorluklara hazırlamak için yeterli olacaktır.;Дивовижно! Цього скупчення світлових фрагментів вистачить, щоб підготуватися до випробувань, які незабаром прийдуть.
;;;;;;;;;;;;;
DialogDarokinTutIntro;Light for Ankerath;Licht für Ankerath;Lumière pour Ankerath;Luce per Ankerath;Luz para Ankerath;亮度为Ankerath;アンケラスへの光;안케라스를 위한 빛;Luz para Anquerath;Światło dla Ankerath;Свет для Анкерата;Ankerath için Işık;Світло для Анкерата
DialogDarokinTutFinished;;;;;;;;;;;;;
DialogDarokinTreeOfLight;Tree of Light;Baum des Lichts;Arbre de lumière;Albero di luce;Árbol de la luz;光明之树;ツリーオブライト;빛의 나무;Árvore da Luz;Drzewo Światła;Дерево света;Işık Ağacı;Дерево Світла
DialogDarokinPathfinder;The Pathfinder;Pathfinder;Pathfinder;Pathfinder;Pathfinder;标语;ザ・パスファインダー;패스 파인더;O Pathfinder;Pathfinder;Следопыт;Yol Bulucu;Слідопит
DialogDarokinStudiesOfLight;Studies of Light;Erforschung des Lichts;Études de la lumière;Studi sulla luce;Estudios de la luz;光的研究;光の研究;빛의 연구;Estudos da Luz;Badania nad światłem;Исследования света;Işık Çalışmaları;Дослідження Світла
DialogDarokinAeodra;The Aeodra;Die Aeodra;L'Aeodra;L'Aeodra;El Aeodra;Aeodra;アイオドラのこと;에오드라;O Aeodra;Aeodra;Эодра;Aeodra;Еодра
DialogDarokinDownfall;The Downfall;Der Niedergang;La chute;La caduta;La caída;堕落;ダウンフォール;몰락;A Queda;Upadek;Падение;Çöküş;Падіння
DialogDarokinScatter;The Scatter;Die Zerstreuung;La fragmentation;La frammentazione;La fragmentación;分裂的情况;ザ・スキャッター;The Scatter;A Dispersão;Rozproszenie;Скаттер;Dağılım;Розсіяння
;;;;;;;;;;;;;
DIALOG_GOLADIR_INTRO;I am Goladir, blacksmith of Ankerath. Times are no longer as they once were. Dark shadows swept over us and robbed us of every fragment of light. I used to forge weapons, real mighty ones, with fragments shimmering with pure light. Weapons so strong, they could split a mountain. They tried to claim the power of those fragments for themselves. But not me. No, I just hammer and meld them fragments together, making weapons that can endure anything. But it's been ages since I last saw one of these shards of light.;Ich bin Goladir, Schmied von Ankerath. Die Zeiten sind nicht mehr so, wie sie einmal waren. Dunkle Schatten sind über uns hinweggefegt und haben uns jedes Lichtfragment geraubt. Früher habe ich Waffen geschmiedet, wirklich mächtige Waffen, deren Bruchstücke vor reinem Licht schimmerten. Waffen, die so stark waren, dass sie einen Berg spalten konnten. Sie versuchten, die Macht dieser Fragmente für sich zu beanspruchen. Aber ich nicht. Nein, ich hämmere und verschmelze die Fragmente einfach miteinander und schaffe so Waffen, die alles aushalten können. Aber es ist ewig her, seit ich das letzte Mal eines dieser Lichtfragmente gesehen habe.;Je suis Goladir, forgeron d'Ankerath. Les temps ne sont plus ce qu'ils étaient. De sombres ombres nous ont envahis et nous ont privé de la moindre parcelle de lumière. J'avais l'habitude de forger des armes, de vraies armes puissantes, dont les fragments scintillaient de lumière pure. Des armes si puissantes qu'elles pouvaient fendre une montagne. Ils ont essayé de s'approprier le pouvoir de ces fragments. Mais pas moi. Non, je me contente de marteler et de fusionner ces fragments, créant ainsi des armes capables de résister à tout. Mais cela fait longtemps que je n'ai pas vu un de ces éclats de lumière.;Sono Goladir, fabbro di Ankerath. I tempi non sono più quelli di una volta. Ombre oscure ci hanno travolto e ci hanno privato di ogni frammento di luce. Un tempo forgiavo armi, vere e proprie armi potenti, con frammenti che brillavano di luce pura. Armi così forti che potevano spaccare una montagna. Hanno cercato di rivendicare per sé il potere di quei frammenti. Ma non io. No, io mi limito a martellare e fondere insieme i frammenti, creando armi che possono resistere a tutto. Ma sono passati anni dall'ultima volta che ho visto uno di questi frammenti di luce.;Soy Goladir, herrero de Ankerath. Los tiempos ya no son como antes. Oscuras sombras se cernieron sobre nosotros y nos robaron todo fragmento de luz. Yo solía forjar armas, realmente poderosas, con fragmentos brillantes de luz pura. Armas tan fuertes que podían partir una montaña. Intentaron reclamar para sí el poder de esos fragmentos. Pero yo no. No, yo sólo martilleo y fundo esos fragmentos, creando armas que pueden soportarlo todo. Pero han pasado años desde la última vez que vi uno de estos fragmentos de luz.;我是戈拉迪尔，安克拉特的铁匠。时过境迁 黑暗的阴影笼罩着我们，夺走了我们所有的光明碎片。我曾经用闪烁着纯净光芒的碎片锻造武器，真正强大的武器。武器如此强大，可以劈开一座山。他们想把这些碎片的力量据为己有 但我没有 不，我只是用锤子把碎片拼接起来 制造出能承受一切的武器 但我已经很久没见过这些碎片了;私はゴラディール、アンケラスの鍛冶屋だ。時代はもはやかつてのようにはいかない。暗い影が私たちを覆い尽くし、あらゆる光のかけらを奪っていった。私はかつて、純粋な光にきらめく破片で、真の強靭な武器を鍛えていた。山をも割ることができるほど強力な武器だ。彼らはその破片の力を自分のものにしようとした。だが私は違う。私はただ、その破片をハンマーで叩いて融合させ、何にでも耐えられる武器を作るだけだ。だが、私が最後にこの光の破片を見たのは、もう何年も前のことだ。;저는 안케라스의 대장장이 골라디르입니다. 시대는 더 이상 예전 같지 않습니다. 어두운 그림자가 우리를 휩쓸고 모든 빛의 조각을 빼앗아갔죠. 저는 순수한 빛으로 반짝이는 파편으로 진짜 강력한 무기를 만들곤 했죠. 산을 쪼갤 수 있을 정도로 강력한 무기였죠. 그들은 그 파편들의 힘을 스스로 차지하려고 했어요. 하지만 난 아니었어. 아니, 난 그저 파편들을 망치로 두드리고 합쳐서 어떤 것도 견딜 수 있는 무기를 만들었지. 하지만 이 빛의 파편을 마지막으로 본 지 정말 오래됐어요.;Eu sou Goladir, ferreiro de Ankerath. Os tempos já não são os mesmos de outrora. As sombras negras varreram-nos e roubaram-nos todos os fragmentos de luz. Eu costumava forjar armas, verdadeiras armas poderosas, com fragmentos que brilhavam com luz pura. Armas tão fortes que podiam partir uma montanha. Eles tentaram reclamar o poder desses fragmentos para si próprios. Mas eu não. Não, eu apenas martelo e fundo esses fragmentos, fazendo armas que podem resistir a tudo. Mas já faz muito tempo desde a última vez que vi um desses fragmentos de luz.;Jestem Goladir, kowal z Ankerath. Czasy nie są już takie jak kiedyś. Mroczne cienie ogarnęły nas i pozbawiły każdego fragmentu światła. Kiedyś wykuwałem broń, prawdziwie potężną, z fragmentów mieniących się czystym światłem. Broń tak silną, że mogła rozłupać górę. Próbowali zagarnąć moc tych fragmentów dla siebie. Ale nie ja. Nie, ja po prostu wbijam i łączę te fragmenty, tworząc broń, która może przetrwać wszystko. Ale minęły wieki, odkąd ostatni raz widziałem jeden z tych odłamków światła.;Я - Голадир, кузнец из Анкерата. Времена уже не те, что прежде. Темные тени пронеслись над нами и лишили нас каждой крупицы света. Когда-то я ковал оружие, настоящее могучее оружие, осколки которого мерцали чистым светом. Оружие такой силы, что им можно было расколоть гору. Они пытались присвоить себе силу этих осколков. Но не я. Нет, я просто бью молотом и соединяю осколки вместе, создавая оружие, способное выдержать все. Но прошла целая вечность с тех пор, как я в последний раз видел один из этих осколков света.;Ben Goladir, Ankerath'ın demircisiyim. Zaman artık eskisi gibi değil. Karanlık gölgeler üzerimize çöktü ve ışığın her parçasını bizden çaldı. Eskiden saf ışıkla parıldayan parçalarla gerçek kudretli silahlar döverdim. O kadar güçlü silahlardı ki, bir dağı bile yarabilirlerdi. O parçaların gücünü kendilerine mal etmeye çalıştılar. Ama ben istemedim. Hayır, ben sadece çekiçle parçaları birleştirip her şeye dayanabilecek silahlar yapıyorum. Ama bu ışık parçalarından birini en son gördüğümden beri asırlar geçti.;Я Голадір, коваль з Анкерата. Часи вже не ті, що колись. Темні тіні насунулися на нас і забрали у нас кожну краплину світла. Колись я кував зброю, справжню, могутню зброю, уламки якої мерехтіли чистим світлом. Таку сильну, що могла розколоти гору. Силу цих уламків намагалися привласнити собі. Але не я. Ні, я просто довбаю і сплавляю ці уламки докупи, створюючи зброю, яка може витримати все, що завгодно. Але минули віки відтоді, як я востаннє бачив один з цих осколків світла.
DIALOG_GOLADIR_UNLOCK_WEAPON;Gather fragments and bring them to me, will you? I will hammer them together and fuse them into a blazing amber of light. Then, wait and see – I will forge you a weapon, like nothing your eyes have ever seen before. A true masterpiece from the hands of Goladir.;Sammelt Fragmente und bringt sie zu mir, ja? Ich werde sie zusammenhämmern und zu einem glühenden Bernstein aus Licht verschmelzen. Dann, wartet ab, ich werde euch eine Waffe schmieden, wie sie eure Augen noch nie gesehen haben. Ein wahres Meisterwerk aus den Händen von Goladir.;Rassemblez des fragments et apportez-les-moi, voulez-vous ? Je les réunirai au marteau et les fusionnerai en un ambre de lumière flamboyante. Ensuite, attends de voir : je vais te forger une arme comme tes yeux n'en ont jamais vu. Un véritable chef-d'œuvre des mains de Goladir.;Raccogliete i frammenti e portatemeli, d'accordo? Li martellerò insieme e li fonderò in un'ambra ardente di luce. Poi, aspetta e vedrai: ti forgerò un'arma che i tuoi occhi non hanno mai visto prima. Un vero capolavoro dalle mani di Goladir.;Reúne fragmentos y tráemelos, ¿quieres? Los uniré a martillazos y los fundiré en un resplandeciente ámbar de luz. Entonces, espera y verás - te forjaré un arma, como nada que tus ojos hayan visto antes. Una verdadera obra maestra de las manos de Goladir.;收集碎片，把它们带给我，好吗？我会将它们敲打在一起，融合成炽热的琥珀之光。然后，等着瞧吧--我会为你打造一件你从未见过的武器。真正的杰作出自戈拉迪尔之手;破片を集めて私のところに持ってきてくれないか？私がそれらを打ち合わせ、燃えるような琥珀色の光に融合させる。そうしたら、待っていろ。お前の見たこともないような武器を鍛えてやろう。ゴラディルの手による真の傑作だ。;파편을 모아서 내게 가져다주겠나? 내가 그것들을 망치로 두들겨서 타오르는 호박색 빛으로 융합시키겠어. 그러면 이제껏 본 적 없는 무기를 만들어 주겠소. 골라디르의 손에서 탄생한 진정한 걸작이지.;Reúne fragmentos e trá-los até mim, está bem? Eu vou martelá-los e fundi-los num âmbar ardente de luz. Então, espera e verás - eu forjarei uma arma, como nada que os teus olhos tenham visto antes. Uma verdadeira obra-prima das mãos de Goladir.;Zbierz fragmenty i przynieś je do mnie, dobrze? Zbiję je razem i połączę w płonący bursztyn światła. A potem, poczekaj i zobacz - wykuję dla ciebie broń, jakiej twoje oczy nigdy wcześniej nie widziały. Prawdziwe arcydzieło z rąk Goladira.;Соберите осколки и принесите их мне, хорошо? Я соберу их вместе и сплавлю в пылающий янтарь света. А потом жди и смотри - я выкую для тебя оружие, подобного которому твои глаза еще не видели. Истинный шедевр из рук Голадира.;Parçaları topla ve bana getir, olur mu? Onları bir araya getireceğim ve yanan bir ışık kehribarına dönüştüreceğim. Sonra, bekle ve gör - sana bir silah yapacağım, gözlerinin daha önce gördüğü hiçbir şeye benzemeyen. Goladir'in ellerinden çıkan gerçek bir şaheser.;Збери уламки і принеси мені, добре? Я зіб'ю їх докупи і сплавлю в палаючий бурштин світла. Тоді, чекай і дивись - я викую тобі зброю, подібної до якої твої очі ще не бачили. Справжній шедевр з рук Голадіра.
DIALOG_GOLADIR_ENOUGH_LIGHT;Got the fragments, I see. What kind of weapon do you wish to wield?;Ihr habt die Fragmente, wie ich sehe. Was für eine Waffe möchtet Ihr denn führen?;J'ai les fragments, je vois. Quel genre d'arme souhaitez-vous manier ?;Ho i frammenti, vedo. Che tipo di arma desideri brandire?;Veo que tienes los fragmentos. ¿Qué clase de arma deseas empuñar?;我看到碎片了 你想要什么样的武器？;破片は手に入れたようだな。どんな武器を使いたい？;조각을 가져왔군. 어떤 무기를 만들고 싶은가?;Já tenho os fragmentos, estou a ver. Que tipo de arma desejas empunhar?;Widzę, że masz fragmenty. Jaką bronią chcesz władać?;Я вижу, фрагменты у тебя есть. Каким оружием ты хочешь владеть?;Parçaları aldım, görüyorum. Ne tür bir silah kullanmak istiyorsun?;Бачу, уламки у тебе є. Яку зброю ти хочеш?
DIALOG_GOLADIR_NOT_ENOUGH_LIGHT;A few fragments short, I'm afraid. A real mighty weapon demands more. Gather more, and I'll forge you something worthy.;Ein paar Fragmente zu wenig, fürchte ich. Eine wirklich mächtige Waffe erfordert mehr. Sammelt mehr, und ich werde Euch etwas Würdiges schmieden.;Il me manque quelques fragments, je le crains. Une arme puissante en demande plus. Rassemblez-en davantage, et je vous forgerai quelque chose de digne.;Temo che mi manchino pochi frammenti. Una vera arma potente richiede di più. Raccoglietene di più e vi forgerà qualcosa di degno.;Me temo que me faltan algunos fragmentos. Un arma realmente poderosa requiere más. Reúne más, y te forjaré algo digno.;恐怕还差几块碎片 真正强大的武器需要更多碎片 多收集一些，我就能为你打造一件称手的武器;少し足りないようだな。本物の武器には もっと必要だ もっと集めれば、それにふさわしいものを鍛えてやろう。;안타깝게도 조각이 몇 개 모자라네. 진짜 강력한 무기는 더 많이 필요해. 더 모아오면 더 좋은 걸 만들어주지.;Faltam alguns fragmentos, receio. Uma verdadeira arma poderosa exige mais. Reúne mais, e eu forjarei algo digno para ti.;Obawiam się, że brakuje kilku fragmentów. Prawdziwa potężna broń wymaga więcej. Zbierz więcej, a wykuję dla ciebie coś godnego.;Боюсь, не хватает нескольких фрагментов. Настоящее могучее оружие требует большего. Собери побольше, и я выкую тебе что-нибудь достойное.;Korkarım birkaç parça eksik. Gerçek bir kudretli silah daha fazlasını gerektirir. Daha fazlasını topla, ben de sana layık bir şey yapayım.;Боюся, уламків не вистачить. Для справжньої могутньої зброї потрібно більше. Збери ще, і я викую тобі щось гідне.
DIALOG_GOLADIR_ALL_UNLOCKED;I have reached the pinnacle of my known crafts. What lies beyond requires time—time to research and invent new weapons.;Ich habe den Höhepunkt meines Handwerks erreicht. Was darüber hinausgeht, erfordert Zeit, um neue Waffen zu erforschen und zu erfinden.;J'ai atteint le sommet de mon art. Ce qui se trouve au-delà demande du temps pour la recherche et l'invention de nouvelles armes.;Ho raggiunto l'apice dei miei mestieri conosciuti. Quello che c'è oltre richiede tempo per la ricerca e l'invenzione di nuove armi.;He alcanzado el pináculo de mis artesanías conocidas. Lo que hay más allá requiere tiempo, tiempo para investigar e inventar nuevas armas.;我的手艺已经登峰造极了 再往后就需要时间来研究和发明新武器了;私は最高の技術を身につけた その先には新たな武器の 研究と発明が必要だ;내가 아는 기술의 정점에 도달했어. 그 너머에는 새로운 무기를 연구하고 발명할 시간이 필요합니다.;Atingi o auge dos meus ofícios conhecidos. O que está para além disso requer tempo para pesquisar e inventar novas armas.;Osiągnąłem szczyt moich umiejętności. To, co leży dalej, wymaga czasu na badania i wynalezienie nowej broni.;Я достиг вершины известных мне ремесел. То, что лежит дальше, требует времени на исследования и изобретение нового оружия.;Bilinen zanaatlarımın zirvesine ulaştım. Bunun ötesinde yeni silahlar araştırmak ve icat etmek için zaman gerekiyor.;Я досяг вершини свого ремесла. Те, що лежить далі, потребує часу на дослідження та винахід нової зброї.
;;;;;;;;;;;;;
DialogGoladirIntro;Goladir;Goladir;Goladir;Goladir;Goladir;Goladir;Goladir;Goladir;Goladir;Goladir;Голадир;Goladir;Голадір
DialogGoladirUnlockWeapon;Powerful Weapons;Mächtige Waffen;Des armes puissantes;Armi potenti;Armas poderosas;强大的武器;強力な武器;강력한 무기;Armas poderosas;Potężna broń;Мощное оружие;Güçlü Silahlar;Потужна зброя
DialogGoladirEnoughLight;Unlock Weapon;Waffe freischalten;Déverrouiller l'arme;Sbloccare l'arma;Desbloquear arma;解锁武器;アンロックウェポン;무기 잠금 해제;Desbloquear Arma;Odblokowanie broni;Разблокировать оружие;Silah Kilidini Aç;Розблокувати зброю
DialogGoladirNotEnoughLight;Unlock Weapon;Waffe freischalten;Déverrouiller l'arme;Sbloccare l'arma;Desbloquear arma;解锁武器;アンロックウェポン;무기 잠금 해제;Desbloquear Arma;Odblokowanie broni;Разблокировать оружие;Silah Kilidini Aç;Розблокувати зброю
DialogGoladirAllUnlocked;Unlock Weapon;Waffe freischalten;Déverrouiller l'arme;Sbloccare l'arma;Desbloquear arma;解锁武器;アンロックウェポン;무기 잠금 해제;Desbloquear Arma;Odblokowanie broni;Разблокировать оружие;Silah Kilidini Aç;Розблокувати зброю
DialogDarokinGamble;Transmute Items;Items umwandeln;Transmuter les objets;Trasmutare gli oggetti;Transmutar objetos;转化物品;アイテムを変換する;아이템 변신;Transmutar itens;Transmutacja przedmiotów;Трансмутировать предметы;Eşya Dönüştürme;Перетворення предметів
DialogDarokinRemoveItems;Purify Items;Items bereinigen;Purifier les objets;Purificare gli oggetti;Purificar objetos;净化物品;アイテムの浄化;아이템 정화;Purificar itens;Oczyszczanie przedmiotów;Очистить предметы;Öğeleri Arındırın;Очищення предметів
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
